,카페이름
911,삼덕동 크라프커피 동성로점
912,남산1동 대구커피숍
913,지저동 구공카페
914,대신동 온나다방
915,효목2동 명성다방
916,신암2동 반반다방 대구대현점
917,신암4동 커피얌
918,신암5동 투썸플레이스 대구동북로점
919,성내1동 인더가든
920,불로동 푸르트아토
921,신천1동 바이반스
922,지저동 투썸플레이스 대구동북로점
923,신천1동 에그오
924,안심3동 마일스톤커피앤베이커리
925,신암4동 카페베네 동대구역사점
926,신암1동 카푸루스비타
927,안심1동 와우쥬
928,동인동 카페코튼 베이커리카페
929,신암4동 아눅
930,지저동 안녕하세요
931,삼덕동 탐스커버리 동성로점
932,대신동 더안카페
933,공산동 커피볶는작은마을
934,성내1동 지구별방탈출
935,동촌동 드롭탑 동촌홈플러스점
936,효목2동 동구다방
937,신천1동 루머팡 신천점
938,신암1동 옐로팩토리
939,효목2동 설레임
940,성내2동 브릭커피
941,안심2동 미니커피
942,성내1동 스타벅스 대구중앙로역점
943,대신동 마시그래이 서문시장점
944,안심2동 무인다방 대구율하점
945,효목2동 폴바셋 대구만촌DT점
946,신암1동 청진담
947,동인동 꽃하는언니 빵굽는동생
948,대봉1동 컨비니언스커피스토어
949,불로동 읍천리382 대구이시아폴리스점
950,남산4동 레프트뱅크
951,불로동 공차 롯데아울렛이시아폴리스점
952,성내2동 스타벅스 대구계산
953,신암1동 만복당
954,대봉1동 본투비블루스
955,불로동 커피원
956,신암3동 오올
957,해안동 쏠레이
958,성내1동 컴포즈커피 대구동성로점
959,삼덕동 p.34
960,신암4동 스타빈
961,남산3동 카페헤더
962,안심1동 카페우물
963,대봉1동 빌라드모리
964,불로동 스펠 이시아
965,지저동 청년다방동 대구터미널점
966,성내2동 박물관이야기
967,효목1동 오엔오
968,신천4동 카페봄봄 동대구역점
969,남산1동 다흰커피
970,성내3동 Romance papa
971,동인동 풍경
972,안심3동 점핑퀸&편백찜질
973,불로동 컴포즈커피 대구이시아폴리스점
974,신천2동 보네티
975,도평동 리프
976,안심3동 카페더치앤빈
977,대신동 파스쿠찌 대구신남네거리점
978,남산4동 수정다방
979,대신동 커피콩자리
980,남산3동 알로하
981,삼덕동 백도시
982,동촌동 더리터 대구아양점
983,신천1동 모브
984,신천4동 카페두다트 동대구환승터미널점
985,성내1동 스타벅스 동성로광장점
986,삼덕동 투썸플레이스 대구누네안과병원점
987,안심2동 카페손수
988,성내1동 파스쿠찌 대구동성로점
989,남산3동 피아노포르테
990,신암3동 더벤티 동대구역점
991,효목1동 파란자전거
992,성내2동 파스쿠찌 대구태평메가타워점
993,신천2동 머뭇
994,남산4동 녹아 대구남산점
995,방촌동 동촌라이브
996,신천1동 우즈베이커리카페
997,안심3동 소담소담
998,남산4동 명덕로88
999,신천2동 우즈베이커리카페
1000,신천3동 코코카페 동대구점
1001,신천2동 샬로우커피 대구삼덕점
1002,효목1동 에스프레소바 파라볼레 카페 대구동촌유원지점
1003,성내1동 딥커피로스터스
1004,안심3동 일리터맥스 반야월점
1005,신암2동 동광다방
1006,신암3동 엔제리너스 동대구터미널점
1007,남산3동 핸썸커피 남산점
1008,안심3동 카페 단디
1009,동인동 로파이
1010,남산2동 1프로김밥 그리고커피이야기
1011,대봉1동 라우스터프 대봉
1012,동인동 헤드번팅커피
1013,동촌동 조원준커피연구소
1014,대신동 커피집
1015,대봉2동 구구공 에스프레소바 대봉직영점
1016,성내3동 이씨씨커피
1017,대신동 분홍카페
1018,성내3동 커피한잔할래요
1019,봉무동 레드애플 롯데아울렛이시아폴리스점
1020,남산4동 달콤미술관
1021,공산동 로컬팜카페8062
1022,공산동 째미핑거
1023,남산4동 카페 몬짜(CAFFE MONZA)
1024,신천2동 루머팡 신천점
1025,불로동 커피와만남
1026,남산3동 카페봄봄 남산점
1027,성내1동 문화장
1028,신암1동 커피공식
1029,효목1동 짝라이브
1030,도평동 스타벅스 대구봉무점
1031,신천1동 안티고
1032,동촌동 플랜
1033,신천3동 투썸플레이스 동대구점
1034,봉무동 가로등커피
1035,공산동 나인카페
1036,남산4동 카페발리하이
1037,봉무동 글레이즈커피
1038,남산1동 갤러리카페모네
1039,삼덕동 더와이즈
1040,안심3동 반야월연꽃마을 협동조합
1041,대봉1동 진스초콜릿
1042,신암1동 카페보스 신암점
1043,성내3동 카페봄봄 북성로점
1044,성내3동 로맨스빠빠
1045,대신동 커피팀버 서문점
1046,신천1동 신천커피
1047,성내2동 파스쿠찌 대구신남네거리점
1048,대봉2동 이태리커피숍
1049,안심3동 블링스톤커피 앤 베이커리
1050,대봉1동 나발
1051,대봉1동 라코히스튜디오
1052,해안동 보스턴커피
1053,신천2동 데일리오아시스 대구본점
1054,불로동 미소꼬마김밥.노랑커피
1055,대봉2동 커피 와리(COFFEE WARI)
1056,방촌동 메이드인
1057,불로동 부다
1058,동촌동 30ML에스프레소 동촌본점
1059,대봉2동 카페1015
1060,신암5동 봄날
1061,삼덕동 투썸플레이스 대구삼덕점
1062,대봉2동 우지현의 꽃차공감
1063,효목1동 빽다방 대구효목점
1064,안심1동 썸커피
1065,신암2동 디저트&티
1066,신암1동 그린커피숍
1067,대신동 미야까페
1068,신암2동 어바웃타임
1069,안심2동 픽크닉
1070,남산4동 던커피(Done Coffee)
1071,공산동 블루마운틴카페
1072,삼덕동 인스퍼레이션디
1073,동인동 해피슈르
1074,신암5동 스테이블모먼트 반석점
1075,신천3동 지구커피
1076,안심2동 컴포즈커피 대구율하점
1077,효목2동 스타벅스 대구수성도서관DT점
1078,도평동 커피명가 이시아폴리스점
1079,신천4동 써니맘가득
1080,안심3동 이디야커피 대구반야월점
1081,안심2동 이디야커피 대구율하동점
1082,신암5동 더리터 대구공항점
1083,신암3동 할리스 동대구역사점
1084,지저동 송림다방
1085,안심3동 지니카페앤(&)슬라임
1086,대신동 서울메이트
1087,성내3동 넌테이블
1088,대봉1동 카페문101
1089,안심2동 달구벌연구소
1090,방촌동 커피스미스 대구동촌유원지점
1091,효목1동 비타민카페 효목점
1092,신천2동 땡스베이글
1093,신암4동 에브리커피 동대구파티마점
1094,안심2동 썸커피
1095,신암3동 헤이주
1096,신암2동 우드맥
1097,안심2동 카페캔버스 율하점
1098,공산동 카페포스
1099,대봉2동 큐
1100,방촌동 마시그래이 강촌점
1101,방촌동 카페그레이스
1102,신암1동 H커피
1103,신암2동 모리
1104,방촌동 과일곳간
1105,방촌동 커피바람 대구만촌점
1106,안심1동 윈썸
1107,남산3동 엑스포커피
1108,남산4동 또또커피
1109,효목2동 브라운베어
1110,신천4동 하삼동커피 동대구점
1111,도평동 얌디
1112,신천1동 로파이
1113,지저동 스타빈
1114,봉무동 푸르트아토
1115,동인동 검은구상
1116,신천2동 틸더커피바
1117,효목2동 아이엠에이투지
1118,성내2동 랩디 본점
1119,불로동 더드림커피
1120,신천3동 크림드엘
1121,대봉1동 샤인오브유
1122,안심1동 대구동구시니어클럽누리커피
1123,신암2동 플러스공방&카페
1124,효목1동 영카페
1125,신천1동 보리가실 대구동신점
1126,안심2동 더블유커피
1127,효목2동 쉼카페
1128,불로동 선인장다방
1129,남산4동 플로우바이손수
1130,동인동 파라다이스
1131,남산2동 반월라떼
1132,봉무동 부다
1133,대봉2동 슈룹
1134,남산3동 알레이커피
1135,안심2동 솔트
1136,성내2동 텐퍼센트커피 대구동성로점
1137,신암3동 믹쓰커피 신암점
1138,성내2동 카페 1.14km
1139,신암2동 안스커피
1140,효목2동 호미다방
1141,남산2동 스타벅스 대구계산
1142,남산2동 레프트뱅크
1143,남산4동 더벤티 대명계대점
1144,신천4동 공차 대구현대시티아울렛점
1145,신암4동 오세요 카페테리아
1146,도평동 커피폴리오
1147,신암3동 마시그래이 동대구역점
1148,신암3동 동대구역커피전문점
1149,신천4동 정담디
1150,동촌동 1리터맥스커피
1151,안심2동 카페매일봄
1152,효목1동 커피콩
1153,공산동 커피에반하다 대구연경점
1154,남산2동 리시트 현대점
1155,효목1동 커피샵
1156,동촌동 커피콩
1157,안심3동 나우카페
1158,대신동 마이브라운노트
1159,신암5동 더벤티 대구동구청점
1160,효목2동 정다운커피
1161,삼덕동 카페헤이하이
1162,효목2동 30ML에스프레소 동촌본점
1163,신암2동 커피음65
1164,공산동 더벤티 대구지묘점
1165,방촌동 스타벅스 대구동촌유원지점
1166,도평동 부다
1167,성내1동 코타커피
1168,지저동 핸즈커피 복현점
1169,동인동 그레이티그레
1170,신천1동 관산
1171,대신동 매스커피 대신남산점
1172,공산동 하이브
1173,남산3동 에밀타케메모리얼카페
1174,공산동 퍼피80
1175,성내3동 린카페
1176,대신동 커피왕 비산세종마트점
1177,성내2동 고바슨 반달스퀘어점
1178,남산1동 카페맥피
1179,신암2동 쥬시 울산달동점
1180,삼덕동 프라우송
1181,신암1동 꿈꾸는다락방
1182,공산동 다반트
1183,성내2동 이씨씨커피
1184,남산1동 왓에버해픈즈
1185,도평동 마사커피 대구공항점
1186,성내1동 캣독
1187,남산3동 갤러리카페모네
1188,대봉1동 엔트리커피
1189,신천4동 대구 메리어트호텔&레지던스 로비라운지
1190,신천1동 틸더커피바
1191,신천4동 모해커피
1192,도평동 글레이즈커피
1193,동인동 오놀라
1194,대봉1동 언밸런스
1195,신천2동 언니야커피
1196,신천1동 카페앙코르
1197,안심1동 커피왕 반야월점
1198,안심1동 카페충분
1199,남산1동 남산제빵소
1200,신암3동 믹쓰커피케이크
1201,성내3동 러브모드
1202,안심1동 더벤티 대구율하광장점
1203,성내2동 노벨커피
1204,공산동 아름다운만남
1205,남산2동 고바슨 반달스퀘어점
1206,대봉1동 로로
1207,신암5동 짱커피
1208,성내2동 컵넛 동성로점
1209,대봉2동 라우스터프 대봉
1210,신천2동 무오커피
1211,안심1동 쌍도커피
1212,안심2동 엔제리너스 롯데시네대구율하점
1213,성내3동 에스파스
1214,남산3동 큐케이
1215,신암3동 왕궁커피숍
1216,신암3동 모닉23
1217,성내2동 차방책방
1218,신천2동 비아더치커피
1219,도평동 곰스크
1220,안심3동 지그커피 대구영조점
1221,동인동 모브
1222,남산1동 버터풀
1223,남산4동 더리터 청라힐스자이점
1224,방촌동 카페클라우드
1225,신천4동 청솔로9 동대구역점
1226,봉무동 곰스크
1227,남산2동 텐지커피하우스
1228,성내2동 메가MGC커피 동성로점
1229,불로동 이디야커피 대구이시아폴리스점
1230,신암1동 커인시던스에스프레소바
1231,방촌동 에녹커피 강촌점
1232,대신동 발사랑
1233,지저동 기억카페 9호점
1234,동촌동 동촌라이브
1235,안심1동 타이거살롱
1236,해안동 카페하누
1237,신암5동 마실커피 아양기찻길점
1238,신암5동 트리굿커피 영진전문대점
1239,성내2동 너에게간다
1240,신천2동 로파이
1241,삼덕동 살구
1242,남산4동 행복
1243,안심1동 라임라임
1244,동촌동 카페큐브
1245,불로동 둥지찻집
1246,신암4동 동대구역커피전문점
1247,신암4동 르씨엘 동대구역점
1248,효목1동 올리몰리
1249,동촌동 유니크플레이스
1250,신암3동 커피1938
1251,봉무동 리프
1252,신천1동 카페414
1253,신암5동 루멘
1254,안심2동 마실커피 율하점
1255,효목1동 그네
1256,성내2동 이이알티키친
1257,남산1동 원기커피
1258,동촌동 투썸플레이스 대구동촌유원지점
1259,성내3동 카페마롱
1260,남산4동 만남커피숍
1261,신암2동 리터킹 대현점
1262,효목1동 앨리커피
1263,봉무동 카페탄
1264,대신동 마카다
1265,도평동 힐링카페채움
1266,불로동 열매달
1267,남산4동 파클렛
1268,신천4동 라뽐므
1269,효목1동 헵번(HEPBURN)1953
1270,동촌동 우래커피숍
1271,남산4동 카페2로
1272,공산동 동원전통차
1273,남산3동 카페에이티에프
1274,신암2동 메이플101커피
1275,안심2동 디저트데이
1276,동인동 핑크버블
1277,동촌동 동촌커피
1278,신암3동 투썸플레이스 대구신암점
1279,대봉1동 이에커피공간
1280,신천1동 briefly
1281,신천2동 모모상점
1282,성내3동 온정커피
1283,방촌동 프로비던스
1284,신암1동 커피다방
1285,신암5동 공차 대구복현점
1286,성내3동 케이원엔터테인먼트
1287,안심3동 스타벅스 반야월이마트점
1288,대봉2동 Denis coffee 대봉점
1289,해안동 래커
1290,신천4동 폴바셋 대구신세계백화점1호점
1291,동촌동 아이스크림커피
1292,대신동 아리스타커피 대구서문시장점
1293,동인동 스커트케이크샵
1294,효목1동 산호다방
1295,성내1동 황금열쇠 동성로점
1296,안심3동 히든비카페
1297,신천2동 카패플래닛
1298,신천4동 루시카토 신세계벡화점대구점
1299,성내3동 할리스 롯데시네마프리미엄만경관점
1300,봉무동 카페이시아
1301,안심1동 카페설렘 율하점
1302,남산4동 스위치어페럴
1303,대신동 빙내가
1304,신암5동 모퉁이세번째이야기
1305,신천1동 더파티
1306,효목2동 무
1307,신암4동 트리핀 동대구역점
1308,효목2동 올리몰리
1309,방촌동 호텔인터불고대구 낮잔에밤별소
1310,남산4동 플라잉빵차
1311,해안동 새론
1312,남산2동 나봄
1313,신암5동 헵번(HEPBURN)1953
1314,신암4동 연화
1315,방촌동 로라롱하우스
1316,신천1동 올웨이즈베케이션클럽
1317,신천4동 프랭크프랭크커피
1318,대신동 커피에어로프레스
1319,신천2동 커피앤베이글
1320,성내2동 엘티알커피
1321,성내1동 말랑블링
1322,대신동 따수운
1323,신암3동 무인다방 신천더샵센터시티점
1324,남산2동 모리스커피
1325,효목2동 오쏘커피
1326,남산2동 여기카페
1327,동촌동 더리터 대구공항점
1328,방촌동 옛커피
1329,성내2동 웨스트110
1330,대신동 맥커피숍
1331,남산3동 카페이층공작소
1332,동인동 커피
1333,남산4동 메가샵 크로플 남산점
1334,공산동 송지연찻집
1335,신암1동 헬로어게인 대구복현점
1336,신천4동 다즐링
1337,신암4동 할리스 동대구환승센터점
1338,해안동 스위트주아르
1339,효목2동 파스쿠찌 대구만촌점
1340,방촌동 카페마루
1341,신암3동 투썸플레이스 동대구점
1342,안심3동 마시그래이 동호점
1343,불로동 퀸즈커피
1344,대봉2동 카페생명나무
1345,효목2동 동백다방
1346,삼덕동 카르투시아
1347,해안동 카페오렌지
1348,신암5동 위드로우
1349,해안동 카페마루
1350,신천4동 카페나나무
1351,효목1동 필라이브카페
1352,성내3동 맥커피숍
1353,방촌동 더아양
1354,신암3동 카페베네 동대구역사점
1355,신천1동 뉴브리지
1356,신암1동 동광다방
1357,신암3동 스타벅스 동대구터미널점
1358,남산4동 무명유실
1359,신천3동 대동커피
1360,동촌동 이디아
1361,신암5동 부아페레아 양기찻길
1362,도평동 봉다방
1363,신천2동 브리플리
1364,성내3동 드리퍼베이커
1365,신암5동 하옥
1366,대봉2동 사월보름
1367,안심3동 더치앤빈 대구신서점
1368,성내1동 세라젬웰카페 대구동성로중앙직영점
1369,신암1동 125커피
1370,남산2동 전통찻집다향
1371,성내1동 스쿱당
1372,신천3동 이디야커피 동대구환승센터점
1373,안심3동 카페봄봄 안심점
1374,동인동 마시그래이 중구점
1375,신암2동 달담커피
1376,신천1동 무튼(muten)
1377,신암3동 카페소남
1378,신암1동 투데이로스팅커피 경대점
1379,대신동 커피메지스
1380,불로동 할리스 대구봉무공원점
1381,신천2동 여름다방
1382,안심3동 커피르플랑
1383,성내1동 투썸플레이스 대구주얼리광장점
1384,신암3동 팔공티 동대구역점
1385,신천3동 카페나무그루
1386,해안동 다독다독
1387,신암4동 카페봄봄 대구 동구청점
1388,신천1동 이제곱
1389,대봉2동 오우야에스 프레소바 대구점
1390,신천1동 머뭇
1391,해안동 느낌커피숍
1392,남산4동 노커커피 (휴업중)
1393,신암3동 빌리브라운 동대구역사점
1394,안심3동 제리커피
1395,성내1동 핸즈커피 동성로데오점
1396,남산1동 번데기클럽
1397,봉무동 도로시
1398,봉무동 더리터 이시아폴리스점
1399,신천3동 라뽐므
1400,성내1동 로드커피
1401,안심2동 카페달달 대구율하점
1402,효목2동 커피컵팟
1403,방촌동 느낌커피숍
1404,남산2동 빽다방 대구반월당지하점
1405,효목1동 로뎀커피
1406,동인동 코히어
1407,성내1동 티클래스 리저브 르샤블랑
1408,해안동 카페봄봄 대구 방촌점
1409,대봉2동 아침
1410,도평동 달콤커피 대구국제공항점
1411,방촌동 홍실다방
1412,남산2동 스타벅스 반월당점
1413,신암2동 래리커피
1414,성내3동 동진커피
1415,성내3동 소지티룸
1416,삼덕동 우리의낮과밤
1417,신암2동 핑크크로플
1418,지저동 필원이앤비
1419,신암4동 민트봉봉
1420,남산1동 카페 우디우디
1421,해안동 카페클라우드
1422,신암3동 르씨엘 동대구역점
1423,방촌동 설빙 대구동촌유원지점
1424,신암3동 이디야커피 대구파티마병원점
1425,지저동 우래커피숍
1426,대신동 메종드샤베르
1427,남산4동 청춘다방낭만커피
1428,삼덕동 비밀의화원 동성로점
1429,성내2동 파스쿠찌 대구중앙로점
1430,대신동 몬스터커피 남산점
1431,공산동 커피명가휴
1432,안심3동 한점푸르른땅
1433,도평동 미소꼬마김밥.노랑커피
1434,동촌동 로뎀커피
1435,신천1동 로우동인
1436,효목2동 페이지하우스 아트북카페
1437,신암5동 카페인중독 대구동구청점
1438,신암5동 안녕하세요베이커리&카페
1439,남산1동 원다방
1440,봉무동 카페이숍
1441,남산1동 이레
1442,대신동 디저트34
1443,동인동 박가네커피
1444,신천1동 에소커피
1445,안심2동 커피와식사
1446,동촌동 까리노커피
1447,성내1동 커피빈 대구228공원앞점
1448,공산동 마음이온다
1449,남산2동 1981카페
1450,지저동 덮
1451,동촌동 나나베키
1452,대봉1동 바람불어오는곳
1453,안심1동 정아레스카페
1454,공산동 앤지스앤틱갤러리
1455,신암3동 카페%
1456,신암4동 마실커피 동구청점
1457,안심1동 카페캔버스 율하점
1458,안심2동 모고우
1459,해안동 메가MGC커피 대구방촌점
1460,남산4동 레프트뱅크 계대정문
1461,대봉2동 코페아커피 센트로팰리스점
1462,동인동 오버커피
1463,신천4동 마녀가굽는크로플
1464,신암3동 세라젬웰카페 대구신암직영점
1465,도평동 청솔로9 이시아폴리스점
1466,대신동 어메이징요거빙수
1467,불로동 뉴카페
1468,효목1동 카페밀리언
1469,동촌동 스타벅스 대구동촌유원지점
1470,안심1동 꼬끄롱
1471,신암4동 헬로스위트
1472,신천1동 커피본
1473,신암2동 컴포즈커피 이안동대구점
1474,신암5동 커피인 아양교점
1475,신암4동 얼라이브아쿠아리움카페
1476,신암3동 트리핀 동대구역점
1477,도평동 투썸플레이스 대구이시아점
1478,대봉1동 스윗두잇
1479,성내3동 카페봄봄 서문시장점
1480,신암5동 우래커피숍
1481,효목2동 나우커피 만촌점
1482,신천1동 빵실과자점
1483,남산1동 샌디
1484,신암3동 탭플레이커피대구신암점
1485,대신동 커피트리
1486,신천3동 에그카페24 동대구역점
1487,남산3동 메종드남산
1488,신암5동 커피타임
1489,공산동 산아래풍경
1490,공산동 대익차
1491,안심2동 장화신은고양이
1492,해안동 나우커피 강촌점
1493,신천4동 하프커피 대구점
1494,불로동 빽다방 대구봉무공원점
1495,봉무동 다온 이시아폴리스점
1496,대봉1동 이쪽
1497,방촌동 전원다방
1498,성내1동 디저트39 대구동성로점
1499,지저동 카페큐브
1500,동촌동 기억카페 9호점
1501,안심3동 보정당 반야월점
1502,신암5동 유니크플레이스
1503,안심2동 오빠티쉐
1504,도평동 엘레아노
1505,성내2동 대구하루
1506,삼덕동 샤밀
1507,동촌동 커피인 아양교점
1508,안심2동 정아레스카페
1509,효목1동 스너그
1510,신암2동 탭플레이커피대구신암점
1511,신암2동 제리집
1512,안심2동 시즌카페
1513,안심2동 카페누리
1514,효목1동 정다운커피
1515,남산2동 8아워즈
1516,도평동 해리스
1517,신천2동 무튼(muten)
1518,도평동 열매달
1519,안심1동 위치어데이
1520,성내3동 지원커피숍
1521,방촌동 낮잔에밤별소
1522,해안동 언제나 내곁에
1523,효목2동 핸즈커피 동촌유원지점
1524,신암4동 커피힐
1525,대봉2동 수수케키
1526,남산3동 나쁜 커피&북스
1527,대신동 곰커피
1528,남산3동 달달샤르레
1529,효목1동 할미다방
1530,동인동 머스트잇
1531,신암4동 카페%
1532,봉무동 몰타 이시아점
1533,남산4동 오오디
1534,신암3동 기찻길
1535,효목1동 쉼카페
1536,신천3동 에스코더에스프레소
1537,효목1동 다온디저트공방
1538,신천3동 에프아이티씨
1539,남산2동 한나커피
1540,불로동 커피명가 이시아폴리스점
1541,동촌동 까르팡
1542,신천4동 팍스카페재즈
1543,도평동 커피원
1544,성내3동 카페이든
1545,동인동 매스커피 시청점
1546,남산3동 카페시집
1547,신암1동 칼디커피
1548,안심3동 상큼한남자들
1549,남산4동 카페유
1550,대봉2동 나우커피 대구이천점
1551,지저동 커피에반하다 대구입석점
1552,삼덕동 이디야커피 대구봉산육거리점
1553,신천2동 briefly
1554,대봉2동 블랙로드커피
1555,동촌동 필림
1556,불로동 도로시
1557,안심3동 모아나테이블
1558,신암5동 오베이스 카페
1559,남산3동 투썸플레이스 대구남산점
1560,남산4동 카페봄봄 대명시장점
1561,남산2동 스타벅스 대구종로고택점
1562,불로동 공커피 (Gong Coffee)
1563,지저동 빌라드샬롯카페 대구공항점
1564,신천1동 카페 아리움
1565,동촌동 필라이브카페
1566,방촌동 둔산카페
1567,신암2동 인어커피
1568,동인동 영과점
1569,신천3동 보네티
1570,해안동 카페혜화
1571,불로동 엘레아노
1572,공산동 커피앤스토리
1573,신암4동 빌리브라운 동대구역사점
1574,불로동 설빙 이시아폴리스점
1575,방촌동 바파바로
1576,공산동 고바슨 르블랑점
1577,대봉1동 캣냅
1578,삼덕동 벵봉
1579,삼덕동 투썸플레이스 대구동성로점
1580,지저동 히네마
1581,봉무동 아이엠커피 불로점
1582,방촌동 세종다방
1583,남산1동 헤이트먼데이
1584,신천1동 땡스베이글
1585,대봉2동 브릭62
1586,대봉1동 파노라마 포레스트180
1587,성내1동 노스텔지어커피
1588,남산2동 르폴뒤
1589,동인동 오브밀
1590,신천3동 마시그래이 동대구역점
1591,불로동 파스쿠찌 대구봉무공원점
1592,신암4동 정다운커피숍
1593,효목1동 설레임
1594,안심3동 니꾸키
1595,신암4동 구공카페
1596,신암1동 멜라이드 경대점
1597,신천2동 명품다방
1598,성내1동 설빙 동성로대백점
1599,신암1동 더블유컬렉션 경북대점
1600,남산4동 설빙 대구대명점
1601,해안동 까페놀
1602,성내1동 앨리스이스케이프
1603,신암2동 해비치커피
1604,동인동 사유
1605,안심3동 졸리홀리데이
1606,대봉1동 킹콩쥬스앤커피 대백프라자점
1607,효목2동 스위튼525
1608,동인동 포라운지
1609,동촌동 마더커피
1610,성내1동 빌로우 대구시청점
1611,신암5동 파스쿠찌 대구신암점
1612,신암3동 공차 동대구복합환승센터점
1613,지저동 설빙 대구동구청점
1614,삼덕동 빽다방 대구경대병원점
1615,남산2동 아리츠
1616,남산2동 카페쵸피
1617,도평동 할리스 대구봉무공원점
1618,신천4동 페어리피타
1619,남산3동 파스쿠찌 대구남산역점
1620,효목1동 은정다방
1621,남산4동 라삐아이
1622,남산3동 몬순
1623,신천3동 무튼(muten)
1624,동인동 디르페
1625,안심1동 마실커피 율하점
1626,성내2동 전통찻집다향
1627,대봉1동 스꼬비하우스
1628,안심2동 라임카페
1629,안심2동 읍천리382 대구율하점
1630,신암4동 스타벅스 동대구터미널점
1631,공산동 다본향
1632,효목2동 유림커피숖
1633,불로동 달콤커피 대구국제공항점
1634,안심1동 은하수다방
1635,삼덕동 카페브라우너
1636,신암2동 헤이즈스트릿
1637,남산4동 붕어있슈
1638,신천1동 뷔프루타 본점
1639,신천1동 테넷
1640,신천1동 명품다방
1641,안심3동 카페블레스
1642,남산4동 빽다방 대구청라힐스자이점
1643,불로동 힐링카페채움
1644,공산동 엘리스파이전문점
1645,남산2동 모네갤러리카페
1646,남산3동 넬스커피
1647,신천3동 레이지모닝 동대구점
1648,안심1동 신기다방
1649,안심3동 카페봄봄 신서점
1650,남산1동 위드협동조합
1651,안심1동 카페달달 대구율하점
1652,안심3동 카페달달 신서점
1653,방촌동 88다방
1654,남산4동 더브릿지프레쉬커피 남산점
1655,도평동 생츄어리
1656,성내1동 해브아워
1657,삼덕동 명인
1658,해안동 로라롱하우스
1659,신천1동 무오커피
1660,공산동 구공이일공
1661,신천1동 데일리오아시스 대구본점
1662,지저동 하옥
1663,대봉2동 하나커피숍
1664,남산4동 코너커피
1665,성내3동 구트오피스커피
1666,신암4동 샘터루카페
1667,신암3동 스타벅스 신세계대구3F(티바나)점
1668,봉무동 더치앤빈 대구이시아폴리스점
1669,대봉1동 매스커피 대봉점
1670,신천3동 인문공학 동대구
1671,대봉1동 요거트아이스크림의정석 동성로점
1672,지저동 공항커피숍
1673,성내3동 매스커피 서문점
1674,남산3동 시샘달닷새
1675,공산동 동주산방
1676,성내1동 말랑캣
1677,안심2동 가온길 롯데마트율하점
1678,남산1동 1981카페
1679,대봉1동 로스터리
1680,대봉2동 마시그래이 센트로봉산점
1681,안심1동 보케르커피 반야월만남광장점
1682,안심1동 JNK커피&머신
1683,성내1동 어노잉
1684,대봉2동 고아옥
1685,신천1동 프레임웍스커피
1686,안심2동 바리스타비 율하점
1687,효목1동 퀸즈브라운 대구동촌역점
1688,봉무동 봉다방
1689,성내1동 슬로우터틀 중앙로점
1690,대봉1동 OTD카페
1691,대신동 설렘카페
1692,동인동 커피러셀 동인점
1693,대봉2동 섭스
1694,안심1동 하삼동커피 대구율하점
1695,대봉2동 모노
1696,동인동 카페자매집
1697,신천2동 더파티
1698,신천3동 하삼동커피 동대구점
1699,남산1동 정담디
1700,신암1동 카페1990
1701,방촌동 카페퀸
1702,신천3동 대구테크노파크 온샘카페
1703,안심3동 바삭한 고토고토
1704,남산2동 반디의꿈 신남역점
1705,신암4동 폴바셋 대구신세계백화점1호점
1706,신암2동 옐로팩토리
1707,신천1동 언니야커피
1708,성내2동 코그커피
1709,남산1동 롤러커피
1710,방촌동 보스턴커피
1711,신암3동 카페스토리웨이 동대구역사점
1712,신천3동 대한다방
1713,효목2동 픽앤믹스
1714,신천4동 공차 신세계대구점
1715,신암2동 텐퍼센트커피 대구대현점
1716,신암4동 몬스터커피 신암점
1717,신암4동 스타벅스 신세계대구3F(티바나)점
1718,효목1동 하옥
1719,방촌동 라온데일리
1720,신암1동 어바웃타임
1721,효목1동 파라볼레 동촌유원지점
1722,신암2동 더리터 대구대현점
1723,신천2동 EAT ART
1724,동촌동 향기마루
1725,안심2동 일인칭
1726,효목1동 꽃잎다방
1727,신천2동 카페앙코르
1728,신천3동 장충원커피랩
1729,효목2동 카페일리터 효목점
1730,남산1동 커피플라워
1731,안심2동 죠이아커피
1732,봉무동 제너시스푸드앤카페
1733,방촌동 나우커피 강촌점
1734,대봉1동 씨오피스커피바 대봉점
1735,신천4동 매머드익스프레스 동대구점
1736,신암2동 투데이로스팅커피 경대점
1737,신암4동 인문공학 동대구
1738,성내2동 모던다방
1739,신암1동 핑크크로플
1740,신암4동 다닐살롱
1741,해안동 레헴커피
1742,남산1동 카페이층공작소
1743,해안동 봄봄 둔산갤러리아점
1744,신천2동 포라운지
1745,공산동 허브위
1746,성내3동 풀꽃
1747,남산4동 커피눔
1748,동촌동 커피에반하다 대구입석점
1749,효목2동 듀
1750,대봉1동 커피슈타인
1751,안심2동 샵공방카페
1752,안심1동 바리스타비 율하점
1753,신천1동 시월보름
1754,신암4동 커피앤
1755,효목1동 박정희라이브까페
1756,남산4동 커피집
1757,신천1동 다올
1758,신천2동 디르페
1759,대신동 애플
1760,성내1동 룸즈에이 동성로아카데미점
1761,남산3동 프린스
1762,남산1동 공차 경북예고점
1763,신천2동 검은구상
1764,신천3동 도우맨도넛
1765,신암5동 샘터루카페
1766,신천4동 마시그래이 신천점
1767,방촌동 일루아
1768,동인동 시선커피스톨
1769,삼덕동 마스터키 동성로2호점
1770,도평동 읍천리382 대구이시아폴리스점
1771,성내1동 까사넬로
1772,안심2동 카페달래
