,카페이름
1835,내당1동 맨리스커세권 두류공원점
1836,비산5동 이디야커피 대구팔달시장점
1837,내당1동 두류댕댕
1838,평리3동 영주창고카페
1839,원대동 풍년다방
1840,대명5동 써먼스
1841,대명10동 열두광주리
1842,대명11동 거성커피숍
1843,봉덕2동 사랑채
1844,대명1동 피르스트커피로스터스
1845,대명5동 카페봉덕
1846,내당1동 마드슈
1847,비산5동 오니카케이크
1848,비산4동 커피셀러
1849,비산5동 보리수다방
1850,비산6동 엔제리너스 대구북비산네거리점
1851,평리4동 오이커
1852,내당3동 리틀빈
1853,평리2동 더초이스카페
1854,평리6동 오도커피
1855,평리3동 바모스(VAMOS)
1856,평리2동 퀸즈크라운베이커리카페
1857,원대동 힐빙카페
1858,비산3동 원대로북카페
1859,대명2동 카페봄봄 교대점
1860,대명11동 어라운드
1861,비산2동 주원카페
1862,봉덕1동 브랜치카페
1863,고성동 9블럭
1864,고성동 깡통라이브카페
1865,봉덕2동 봉비상점
1866,내당1동 무인커피공장
1867,비산2동 커피앤번 서문시장점
1868,비산4동 구공카페
1869,봉덕2동 프라이스커피 대구봉덕점
1870,대명4동 카페 림
1871,비산3동 미소다방
1872,대명2동 로랑
1873,안심4동 카페봄봄 안심점
1874,비산5동 장수다방
1875,비산7동 연레스카페
1876,내당3동 더안카페
1877,원대동 비원휴카페
1878,평리2동 카페땡뚱쁘띠끄
1879,비산2동 카페화이트레인보우
1880,평리2동 알로하베이킹
1881,평리4동 커피콩
1882,비산2동 동백다방
1883,평리3동 S&T커피
1884,비산5동 원대로북카페
1885,평리6동 퀸즈크라운베이커리카페
1886,비산4동 코페아커피 서문시장점
1887,상중이동 맨즈더블유호이차
1888,봉덕1동 유아이유
1889,비산6동 나우커피 대구서구비산점
1890,내당2동 빽다방 대구대신자이점
1891,비산5동 다람이곳간
1892,안심4동 카페오란다
1893,내당2동 원두
1894,비산1동 우주라이크커피 대구비산점
1895,비산3동 커피숲
1896,대명6동 라니밍
1897,내당2동 마시그래이 서문시장점
1898,상중이동 환다방
1899,비산5동 포도다방
1900,대명10동 써니커피 대명점
1901,원대동 행복나무
1902,대명9동 오브제커피하우스
1903,상중이동 다온스데이
1904,안심4동 카페온오프 동구점
1905,비산2동 카페블레싱
1906,비산4동 한성커피숍
1907,평리2동 바닐라빌리지
1908,대명10동 베니떼익스프레스
1909,봉덕1동 반반다방
1910,대명10동 즉흥적인
1911,내당1동 프라이스커피
1912,대명5동 쉼표플라워앤카페
1913,대명5동 카페 리브라
1914,대명5동 오버플로우
1915,상중이동 투썸플레이스 대구신평리점
1916,대명9동 커피방정식
1917,비산7동 나루터레스카페
1918,평리3동 커피샵
1919,상중이동 마시그래이 중리점
1920,고성동 비개인날
1921,비산7동 천년레스카페
1922,대명1동 리스너
1923,내당1동 두번째이야기
1924,대명9동 카페복만네
1925,비산3동 소피의커피테이블 서구비산동점
1926,비산7동 향미다방
1927,내당4동 빽다방 대구두류점
1928,비산2동 백림다방
1929,이천동 크롭투컵
1930,대명6동 빨간우체통
1931,내당3동 카페봄봄 서문시장점
1932,봉덕2동 늘봄다방
1933,평리5동 S&T커피
1934,대명5동 팔공티 대구영대병원점
1935,평리6동 쉼터커피
1936,봉덕1동 꽃라떼
1937,봉덕2동 디아이와이우드
1938,비산2동 카모밀레
1939,안심4동 카페봄봄 신기점
1940,대명11동 커피나라
1941,대명6동 커피컨넥트
1942,봉덕3동 온도
1943,비산1동 투썸플레이스 대구고성3가점
1944,봉덕3동 스타벅스 대구영대병원역DT점
1945,평리4동 몰랑몰랑슬라임
1946,안심4동 탑리터
1947,비산3동 케냐커피 평리점
1948,비산7동 추카페
1949,비산4동 건영다방
1950,대명2동 커피207
1951,대명11동 빽다방 대구서부정류장역점
1952,봉덕1동 늘봄다방
1953,대명5동 하녹
1954,평리2동 백두산커피숍
1955,이천동 핸섬커피
1956,대명6동 장미카페 본점
1957,고성동 매스커피 침산점
1958,봉덕3동 그린하실래요
1959,평리4동 다담
1960,평리2동 진보경커피숍
1961,대명3동 카페린
1962,비산4동 커피트리
1963,평리3동 카페봄봄 서구청점
1964,평리4동 아담브릿지
1965,평리6동 바닐라빌리지
1966,비산7동 은빛다방
1967,혁신동 라비앙로즈
1968,비산2동 메가MGC커피 대구비산점
1969,대명1동 커피&쥬스
1970,내당1동 FRICE COFFEE
1971,비산5동 오늘만다방
1972,대명3동 체크리스트
1973,대명11동 스타벅스 대구서부정류장역점
1974,대명1동 읍천리382 대구본점
1975,내당4동 파이브커피
1976,내당2동 WhiteRainbow
1977,비산4동 더안카페
1978,평리4동 요거트월드 서구점
1979,대명6동 책상
1980,원대동 지니샐디
1981,평리5동 바운드
1982,대명10동 금강다방
1983,평리2동 S&T커피
1984,대명5동 에그카페24 남구점
1985,평리6동 친구야
1986,봉덕1동 혜이커피
1987,평리5동 공차 대구평리점
1988,봉덕2동 무하커피&타로
1989,내당3동 서신다방
1990,대명3동 브아로스터즈
1991,대명5동 별아리카페
1992,고성동 대지다방
1993,대명5동 코지커피
1994,안심4동 팔공티 이마트반야월점
1995,이천동 제이갤러리카페
1996,평리2동 카페앤브런치정원
1997,대명9동 까또베이커리카페
1998,비산7동 포도다방
1999,비산5동 청자다방
2000,상중이동 퀸즈크라운베이커리카페
2001,비산3동 카페마카다
2002,평리4동 동보커피숍
2003,상중이동 파스쿠찌 대구신평리네거리점
2004,대명2동 슬립리스인시애틀 경북예고점
2005,대명1동 Ur턴
2006,대명11동 공간빈둥빈둥
2007,이천동 달트카페
2008,평리4동 커피라니에
2009,이천동 소소한북새통
2010,평리4동 산커피숍
2011,평리5동 퀸즈크라운베이커리카페
2012,비산1동 억수
2013,대명3동 본아미
2014,원대동 퀸레스카페
2015,대명2동 반할커피 남구점
2016,대명10동 하늘아래
2017,내당2동 카페밤비
2018,평리1동 이루팜 비산점
2019,봉덕2동 카페 캐피툴라
2020,내당2동 그린커피숖
2021,비산5동 석류다방
2022,비산1동 수향
2023,대명5동 네쥬
2024,내당4동 수수방앗간
2025,고성동 모닝커피
2026,대명1동 마실
2027,비산6동 구공카페
2028,비산5동 천년레스카페
2029,내당4동 구공카페 서남시장점
2030,비산3동 달서카페로뎀나무
2031,내당2동 커피셀러
2032,대명11동 성당못 빌
2033,내당4동 K작업실앤카페
2034,비산3동 커피익스프레스
2035,원대동 마실커피 팔달시장역점
2036,대명5동 청솔로9 남구점
2037,비산2동 달서카페로뎀나무
2038,평리1동 하이오커피 대구서구청점
2039,내당3동 아이아이오
2040,고성동 크럼키
2041,비산6동 하나다방
2042,비산5동 구공카페 팔달점
2043,내당2동 카페화이트레인보우
2044,평리1동 카페앤브런치정원
2045,안심4동 카페더치앤빈
2046,내당1동 투데이로스팅커피 내당점
2047,비산3동 나눔로또판매점
2048,평리1동 수향
2049,내당1동 칼터커피
2050,평리2동 카페카리타스 서구점
2051,대명11동 매카
2052,대명3동 가인다방
2053,봉덕1동 시커먼스
2054,평리3동 은다방
2055,대명10동 가연레스카페
2056,대명5동 커피수
2057,대명2동 정오
2058,대명11동 카페로커피
2059,평리1동 커피숲
2060,내당3동 카페화이트레인보우
2061,대명5동 달콩커피
2062,대명9동 하고 그림책카페
2063,상중이동 대구다방
2064,비산3동 힉스커피 비산점
2065,비산5동 함COFFEE
2066,비산5동 카페인
2067,고성동 카페봄봄 북구청점
2068,비산5동 플라워카페향기
2069,비산3동 오스카페
2070,평리6동 파이퍼랩
2071,대명11동 하마카페
2072,상중이동 바리스타비
2073,원대동 다한상사
2074,평리2동 하이오커피 대구서구청점
2075,대명4동 행복한샘물
2076,비산4동 나우커피 대구서구비산점
2077,평리6동 S&T커피
2078,비산5동 미인투커피숍
2079,대명5동 에그무인카페
2080,대명6동 이디야 앞산점
2081,내당2동 서문다방
2082,평리6동 몰랑몰랑슬라임
2083,비산6동 사랑다방
2084,평리6동 파스쿠찌 대구신평리네거리점
2085,상중이동 남경커피숍
2086,대명10동 그라운드페퍼(Ground_Pepper)
2087,원대동 이디야커피 대구팔달시장점
2088,대명11동 향수레스커피
2089,평리3동 투샷커피
2090,봉덕2동 커피농부
2091,원대동 우송다방
2092,봉덕2동 카페몽티603베이커리
2093,대명5동 스위트
2094,대명10동 운남차정
2095,비산2동 우주라이크커피 대구비산점
2096,비산3동 카페고성
2097,비산5동 구수하니 팔달점
2098,대명5동 시선9
2099,대명6동 카페보스 대명1호점
2100,평리5동 성원다방
2101,안심4동 102커피
2102,비산2동 나눔로또판매점
2103,대명9동 카페유럽
2104,내당1동 설렘 두류점
2105,비산4동 카페더프리티
2106,내당4동 메가MGC커피 대구두류역점
2107,평리5동 예그리나
2108,비산2동 커피먼저
2109,평리3동 카페앤브런치정원
2110,비산7동 다인다방
