,카페이름
1781,화원읍 카페지오
1782,송현2동 금곡다방
1783,신당동 이디야커피 대구성서호림점
1784,용산1동 금강다방
1785,두류1동 아틀리에빈 두류점
1786,구지면 꽃다방
1787,고산2동 로우콥 로스터리하우스
1788,유천동 Honest
1789,화원읍 시소
1790,현풍읍 루스티히
1791,현풍읍 할리스 현풍휴게소대구방향점
1792,진천동 크레페원
1793,진천동 진천커피숍
1794,다사읍 그라노데 다사
1795,고산2동 읍천리382 대구시지점
1796,유가읍 카페옴
1797,송현2동 광성다방
1798,신당동 카페봄봄 동산병원점
1799,감삼동 홀리앤졸리 대구죽전점
1800,감삼동 카페달달
1801,유천동 쎄씨봉봉
1802,상인2동 어뉴
1803,고산2동 더리터 수성IC점
1804,이곡1동 더플롯커피 성서점
1805,구지면 아그레망
1806,두류3동 마실커피 광장코아점
1807,구지면 이리와
1808,용산2동 모니나
1809,화원읍 보니따카페
1810,현풍읍 두런두런
1811,두류3동 위치커피 대구두류점
1812,이곡1동 더리터 성서점
1813,옥포읍 카페구슬이네
1814,상인1동 마시그래이 상인점
1815,유천동 몬스터커피 유천점
1816,두류1동 스와레
1817,용산1동 마이요거트립
1818,고산3동 트래블폭스 동원점
1819,본동 육팔칠커피플레이스
1820,범물1동 범물다방
1821,상인3동 스타벅스 대구도원DT점
1822,이곡1동 커피왕 성서롯데시네마점
1823,용산2동 더벤티 대구용산점
1824,상인2동 컴피커피앤디저트
1825,이곡2동 투썸플레이스 대구계명대점
1826,상인2동 스마일커피팩토리
1827,상인2동 8시20분
1828,지산1동 에스테반
1829,상인3동 카페23그램
1830,옥포읍 바토플루이르송해
1831,이곡1동 몬스터커피 이곡점
1832,본리동 투머치 달서점
1833,송현2동 카보드커피
1834,본리동 민커피숍
1835,송현2동 컴포즈커피 대구송현역점
1836,이곡2동 텐퍼센트커피 대구성서계명대점
1837,지산2동 우즈베이커리카페 수성호수점
1838,지산1동 미래견과
1839,용산1동 다빈치커피 용산꿈의대화점
1840,범물2동 커피온리 동아백화점수성점
1841,감삼동 커피유
1842,이곡2동 수다방
1843,고산1동 떼데움커피연구소
1844,송현1동 카페별빛
1845,장기동 하나
1846,다사읍 리비아쿠아
1847,송현1동 률 cafe
1848,상인3동 하삼동커피 대구상인점
1849,구지면 옥정카페&식당
1850,상인1동 카페포레
1851,가창면 투썸플레이스 대구가창점
1852,유가읍 이디야커피 대구현풍케이스마트점
1853,두류2동 카페루고 대구이월드점(4층)
1854,현풍읍 요거트월드 대구테크노폴리스점
1855,송현1동 미궁다방
1856,성당동 카페헤이미쉬
1857,송현2동 로스터스빈루
1858,범물2동 마이하우스
1859,지산2동 준브로 수성못점
1860,송현2동 단커피
1861,두류1동 바리스타B
1862,장기동 어썸주스 장기점
1863,다사읍 동그라운드
1864,장기동 커피데이
1865,고산2동 이디야커피 대구수성알파시티점
1866,진천동 커피하우스미니모리
1867,송현2동 카페본
1868,죽전동 유고커피
1869,감삼동 그릿 죽전점
1870,다사읍 이디야커피 대구서재아이위시점
1871,이곡1동 맘스커피
1872,진천동 카페봄봄 수목원점
1873,월성1동 카페051 대구신월성점
1874,상인3동 100그루
1875,용산1동 오놀
1876,진천동 아우어가비
1877,논공읍 카페프리
1878,지산1동 애드업
1879,신당동 착한커피&그릭요거트
1880,월성1동 몰랑슬라임카페
1881,상인1동 카페봄봄 월촌점
1882,옥포읍 큐비쥬노리카페 대구 옥포점
1883,이곡1동 콩드립
1884,상인3동 에브리커피 도원점
1885,감삼동 대하다방
1886,상인3동 투썸플레이스 대구월광수변공원점
1887,구지면 만남다방
1888,고산2동 위드미
1889,범물1동 크크크크
1890,송현2동 세렌티피티
1891,가창면 커피스탑 본점
1892,범물1동 몬스터커피 지산점
1893,상인1동 캐롯
1894,신당동 대흥커피
1895,유가읍 몬스터커피 테크노폴리스점
1896,장기동 핸즈커피 감삼점
1897,옥포읍 카페온니담
1898,도원동 리시트
1899,두류1동 무인커피공장
1900,가창면 부부다원
1901,옥포읍 2프로부족한공간
1902,고산2동 아틀리에빈 노변점
1903,다사읍 이디야커피 대구대실역점
1904,논공읍 누리디저트카페
1905,두류3동 메테오라
1906,지산2동 티스테이
1907,지산1동 투썸플레이스 대구TBC점
1908,화원읍 마시그래이 명곡점
1909,유가읍 마루스테이
1910,월성2동 레이지모닝 상인점
1911,유천동 투썸플레이스 대구수목원점
1912,용산2동 사거리커피숍
1913,옥포읍 달곰
1914,신당동 카페루앤비 파호점
1915,상인2동 꼬미당
1916,유가읍 커피&타로
1917,범물1동 카페프란체스코
1918,본리동 오유디(OUD)카페
1919,성당동 다빈카페 성당점
1920,두류2동 아이구름솜사탕
1921,고산3동 비싼커피
1922,논공읍 카페소예 옥포점
1923,고산3동 청솔로9 시지점
1924,논공읍 수다방
1925,상인2동 봉명동내커피 대구상인점
1926,가창면 카페온
1927,본리동 카페마실
1928,월성2동 IC카페
1929,두류3동 카페오늘은여기
1930,신당동 두쇠르
1931,이곡2동 라이브빈카페
1932,구지면 카페051 대구구지아이비파크점
1933,용산1동 일육일161커피스튜디오일등과일
1934,범물2동 에렌델
1935,장기동 9000번다방
1936,신당동 스테인드글라스
1937,이곡2동 슬로우터틀 성서계대점
1938,지산2동 청담
1939,본리동 커피과일프랜즈
1940,도원동 지원커피숍
1941,감삼동 카페맥피 죽전점
1942,용산1동 퓨로쥬스 대구용산점
1943,두류2동 카페 내당힐
1944,범물2동 마이웨이라이브7080
1945,고산3동 마시그래이 시지점
1946,본리동 쉴만한물가
1947,신당동 커피앤스마일
1948,죽전동 연인다방
1949,도원동 황해다방
1950,본리동 해성
1951,지산2동 조조스커피클럽
1952,고산1동 나비드
1953,두류1동 달다
1954,죽전동 대구다방
1955,용산1동 달하
1956,두류1동 공차 대구이월드점
1957,두류2동 드롭탑 대구이월드점
1958,월성2동 런더너
1959,유천동 청솔로9 월배점
1960,상인1동 천사카페
1961,현풍읍 HEYD
1962,고산1동 더테이블
1963,이곡2동 멜로우옐로우(mellow yellow)
1964,도원동 이디야커피 대구시민운동장점
1965,고산1동 요거트가이즈
1966,감삼동 젤로
1967,두류1동 FRICE COFFEE
1968,현풍읍 커피문
1969,상인1동 나리꼬모
1970,구지면 양지다방
1971,범물2동 매스커피 범물역점
1972,장기동 베리베리
1973,두류1동 카페포슬
1974,이곡1동 카페온연히
1975,고산1동 텐퍼센트커피 대구신매역점
1976,다사읍 핸즈커피 죽곡점
1977,범물1동 블랙빈101
1978,두류3동 카페라떼
1979,두류2동 스와레
1980,유가읍 나우커피 대구유가점
1981,진천동 카페묘묘
1982,이곡2동 키보
1983,화원읍 세한커피숍
1984,용산2동 카페 어게인 74
1985,월성2동 메가MGC커피 대구신월성점
1986,도원동 커피가있는공간
1987,범물2동 하바나
1988,두류1동 더카페 대구이월드83타워점
1989,유천동 달콤현주씨
1990,용산2동 목매화
1991,두류2동 반달커피 두류점
1992,용산2동 카페미당 용산점
1993,성당동 하루카페
1994,다사읍 파스쿠찌 대구강정고령보점
1995,두류3동 캔버스 감삼점
1996,용산2동 문작가의카페
1997,상인2동 약속다방
1998,현풍읍 소소베이크샵
1999,구지면 한훤당고택 바이소가
2000,다사읍 디저트39 다사대실점
2001,다사읍 캔버스커피 다사점
2002,죽전동 알리바바커피앤도넛 감삼점
2003,신당동 탐앤탐스 대구계명대학교점
2004,신당동 카페봄봄 계명대점
2005,옥포읍 마시그래이 옥포점
2006,상인2동 로웰커피바
2007,상인3동 투썸플레이스 대구월곡로점
2008,가창면 팔수다방
2009,용산1동 모네
2010,성당동 모토
2011,논공읍 드롭탑 논공휴게소대구방향점
2012,본리동 카페로사
2013,감삼동 더리터 대구감삼점
2014,유가읍 할리스 대구현풍테크노점
2015,송현1동 이디야커피 대구송현점
2016,논공읍 카페레드
2017,송현2동 복cafe
2018,송현1동 마사커피 앞산송현점
2019,진천동 투썸플레이스 대구수목원점
2020,지산2동 소풍가는날
2021,상인1동 카페아스트로
2022,범물2동 카페차차
2023,장기동 마사커피 내일점
2024,고산1동 더블루문
2025,지산1동 퀴르
2026,옥포읍 카페와이(cafe y)
2027,두류2동 캣월드
2028,범물1동 라부아뜨엘
2029,고산3동 바빈스커피 대구매호점
2030,이곡1동 공차 대구이곡점
2031,월성1동 카페정&베이킹스튜디오
2032,송현2동 중앙커피숍
2033,신당동 토끼야놀자
2034,월성2동 슬립리스인시애틀 월성엘리바덴점
2035,두류3동 다올
2036,도원동 요거잇
2037,이곡2동 봉명동내커피 대구성서점
2038,가창면 캔버스 가창점
2039,용산2동 커피지상주의
2040,논공읍 플라워카페
2041,죽전동 뚜바비앙 오브점
2042,논공읍 자갈자갈 에스프레소바
2043,상인3동 오 해삐케이크
2044,옥포읍 솔트예 아람점
2045,가창면 향갤러리&카페
2046,상인1동 커피베이 대구상인점
2047,신당동 카페휘게
2048,두류3동 원화다방
2049,유가읍 별의별 디지스트점
2050,범물2동 까페앨리스
2051,범물1동 카페공깨비
2052,감삼동 코셔
2053,감삼동 웜톤에스프레소바 WARM TONE ESPRESSO BAR
2054,고산2동 스무디킹 CGV대구스타디움점
2055,장기동 은리베플라워카페
2056,두류1동 코지커피샵
2057,옥포읍 구겐하임스터디카페 옥포점
2058,옥포읍 멜팅카페
2059,진천동 올드인뉴
2060,다사읍 카페게이트 대구세천점
2061,옥포읍 히몽
2062,두류2동 이루팜 두류점
2063,현풍읍 모모
2064,고산2동 마시그래이 알파시티점
2065,신당동 이디야 대구호산동점
2066,송현2동 용커피숍
2067,유가읍 찻집하다
2068,유천동 컴포즈커피 대구대천점
2069,화원읍 광장커피숍
2070,고산1동 카페리부트
2071,논공읍 핸즈커피 옥포점
2072,죽전동 무인카페온 감삼43-2점
2073,지산2동 투썸플레이스 대구수성못점
2074,논공읍 여우와늑대
2075,용산1동 마듀 용산점
2076,논공읍 더리터 대구옥포점
2077,상인2동 댕쓰커피
2078,고산3동 하삼동커피 대구시지매호점
2079,고산3동 슈가레이디
2080,두류3동 복고다방 신내당시장점
2081,옥포읍 카페프리
2082,범물2동 머그카페
2083,성당동 커피랑도서관 대구성당본리점
2084,현풍읍 커피왕가
2085,도원동 대지다방
2086,다사읍 이디야커피 대구세천점
2087,두류1동 오티움
2088,다사읍 투썸플레이스 대구죽곡공원점
2089,상인1동 아마스빈 대구상인점
2090,신당동 카페봄봄 성서아울렛점
2091,고산3동 카페트로스트
2092,상인3동 휩스
2093,감삼동 다방마차
2094,화원읍 더리터 대구화원점
2095,죽전동 크로쿤커피
2096,두류2동 스탬프커피
2097,두류3동 더리터 두류역점
2098,신당동 카페인중독 대구성서계대점
2099,진천동 더벤티 대구수목원점
2100,범물1동 카페봄봄 대구용지점
2101,두류3동 오프닝카페
2102,감삼동 읍천리382 대구감삼점
2103,본리동 미아모르카페
2104,월성1동 메가MGC커피 대구신월성점
2105,옥포읍 야생화전원카페
2106,두류2동 에브리데이 차미점
2107,이곡1동 더메종
2108,이곡2동 노은희커피숍
2109,현풍읍 비슬홍차
2110,성당동 대경커피숍
2111,고산3동 09264 커피갤러리
2112,월성1동 몬스터커피 신월성점
2113,구지면 카페플록
2114,범물1동 투썸플레이스 지산광장점
2115,죽전동 와드커피 대구죽전역점
2116,구지면 청담 테크노점
2117,월성2동 컴포즈커피 대구월성삼정그린코아점
2118,상인1동 벌크커피 상인점
2119,고산2동 무인다방 대구시지점
2120,두류1동 빈즈드랍
2121,송현2동 도레도레
2122,상인3동 천사카페
2123,성당동 이런날커피스탠드
2124,유천동 매머드익스프레스 대구월배삼정점
2125,이곡1동 카페카파르
2126,진천동 카페루멘
2127,감삼동 블레스유
2128,범물1동 예쁜하루
2129,고산3동 베러먼데이커피 대구매호동서점
2130,월성1동 스트릿츄러스 대구월성점
2131,범물2동 공부인
2132,고산1동 컴포즈커피 대구사월역점
2133,논공읍 엔제리너스 논공휴게소하행점
2134,지산2동 모든순간
2135,지산2동 J뮤직공간
2136,가창면 이오커피
2137,진천동 이디야커피 대구진천역점
2138,성당동 카페그윽
2139,지산2동 92커피
2140,상인3동 풍자
2141,월성1동 댄싱컵 신월성점
2142,두류3동 스테이어
2143,신당동 마실커피 계대성서점
2144,유가읍 더벤티 대구테크노중앙점
2145,가창면 카페랑
2146,진천동 구공카페
2147,다사읍 할리스 대구세천점
2148,월성1동 이디야커피 대구신월성점
2149,월성2동 수북하이 신월성점
2150,상인2동 초이스레스카페
2151,이곡1동 가배바투
2152,유천동 모꼬싶찌
2153,용산2동 더메종
2154,유천동 청담
2155,상인1동 알그램
2156,유천동 요이파이브 진천점
2157,상인1동 커피 이야기
2158,두류3동 커피엔
2159,유가읍 갓샐러드
2160,고산1동 에이피엠
2161,장기동 청솔로9 장기점
2162,장기동 사운즈커피
2163,월성1동 동네커피 대구신월성점
2164,화원읍 숲사랑카페
2165,두류1동 파도다방
2166,유천동 카페051
2167,송현1동 모캄보
2168,월성1동 할리스 대구월성CGV점
2169,옥포읍 커피향기는바람에날리고
2170,성당동 멍석 사주카페
2171,지산1동 브쇼
2172,범물1동 K&S
2173,본리동 라테라스웨딩 카페라테라스
2174,신당동 월드베스트커피
2175,감삼동 혜성다방
2176,고산2동 템푸스커피
2177,월성1동 쟈뎅1302
2178,도원동 별다방
2179,이곡1동 아이갓에브리씽
2180,지산1동 더리터 지산점
2181,송현2동 카페조오
2182,현풍읍 하삼동커피 대구현풍테크노점
2183,월성2동 카페051 대구신월성점
2184,범물2동 블랙빈101
2185,이곡1동 힐링숲카페
2186,본리동 달콤하마
2187,용산2동 쏘울메이트
2188,상인3동 예나지나
2189,용산2동 스타벅스 대구성서점
2190,죽전동 마마플레이트 죽전점
2191,고산3동 달커피
2192,고산2동 카페봄봄 알파시티점
2193,이곡2동 카페봄봄 와룡점
2194,본리동 커피랑도서관 대구본동점
2195,상인3동 꽃개
2196,두류1동 비엔나커피숍
2197,두류3동 카페조이
2198,용산2동 빈센트커피
2199,유가읍 공차 대구테크노폴리스점
2200,진천동 도그플레이스
2201,상인2동 비상구커피 1호점
2202,신당동 커피잇슈
2203,두류1동 버블독스 두류공원점
2204,송현1동 한방동의보감카페BM
2205,지산2동 덴스댄스요거트
2206,논공읍 카페청담
2207,다사읍 아마스빈 대구죽곡점
2208,옥포읍 화신다방
2209,이곡2동 릴스커피
2210,화원읍 쭌이점빵
2211,월성1동 브릴란테
2212,논공읍 커피보호구역
2213,고산3동 엠테이블
2214,용산2동 카페S2 성서시니어카페
2215,두류3동 토닥이다
2216,죽전동 두두커피
2217,범물1동 커피명가 지산점
2218,도원동 카페블레싱
2219,유천동 보니따카페
2220,구지면 하이멍뭉
2221,용산1동 도피오커피 대구학생문화센터점
2222,유천동 카페 힘(cafe hymn)
2223,다사읍 이디야커피 대구죽곡점
2224,화원읍 푸른달
2225,이곡2동 BB마켓
2226,유천동 플랜 대구진천점
2227,성당동 라라커피
2228,이곡2동 과일향
2229,고산2동 더플레이그라운드로스터리카페 (휴업중)
2230,구지면 수양다방
2231,이곡1동 바리스타비 이곡점
2232,두류2동 쏭쏭계란빵&cafe
2233,죽전동 허카페
2234,진천동 하어스 코지 HAUS COZY
2235,고산1동 피카커피 욱수점
2236,지산2동 디저트39 대구 수성못점
2237,상인3동 시기
2238,범물1동 지유명차 대구지산범물점
2239,다사읍 아이조아 펫파크 대구점
2240,고산1동 도도
2241,범물1동 영자클럽 대구범물점
2242,다사읍 카페올리브
2243,고산3동 시레나
2244,월성2동 헝그리커피
2245,범물1동 쥬씨 지산범물점
2246,고산1동 미리지구
2247,월성2동 트랩코리아 대구월성점
2248,도원동 고성다방
2249,지산1동 육공맨션
2250,고산2동 디오디커피
2251,두류2동 커피와담소사이
2252,옥포읍 카페...ㄱ
2253,가창면 투썸플레이스 파동가창점
2254,상인1동 텐퍼센트커피 대구상인점
2255,죽전동 카페구르미
2256,지산1동 소풍가는날
2257,지산2동 추억스케치
2258,고산1동 라프루따
2259,가창면 커피팜
2260,두류3동 카페점보 달서점
2261,죽전동 더루틴
2262,감삼동 빌리브라운 대구감삼점
2263,두류1동 더카페 대구이월드점(2층)
2264,상인3동 바니
2265,가창면 오퐁드부아 티하우스
2266,지산2동 카페반미
2267,지산1동 목로스터리카페
2268,성당동 코미짱의디저트가게
2269,성당동 카페크럼브
2270,용산1동 마카다
2271,고산3동 CAFE RETRO
2272,감삼동 다복커피
2273,두류3동 카페수아
2274,고산3동 아레나스포츠센터 커피솝
2275,감삼동 몹시커피
2276,신당동 132에비뉴
2277,두류2동 빈즈드랍
2278,월성1동 천씨씨커피 대구신월성점
2279,월성2동 동네커피 대구신월성점
