,카페이름
1787,만촌1동 뵈르카페
1788,만촌3동 구떼
1789,동천동 해피띵스
1790,태전2동 블루웨이(Blue way)
1791,동천동 칼디커피
1792,무태조야동 가까운숲
1793,만촌3동 만촌3
1794,산격2동 카페 이야기숲
1795,수성3가동 2고카페
1796,황금1동 타샤커피
1797,태전2동 라온커피
1798,검단동 커페다움
1799,산격4동 워킹커피
1800,검단동 이층공작소
1801,태전1동 나우커피 대구보건대점
1802,동천동 푸른하늘은하수
1803,황금2동 마니
1804,구암동 에이치원이앤씨
1805,중동 ES커피
1806,태전1동 참새과자점
1807,복현2동 더드림커피 복현아너스점
1808,중동 유정다방
1809,칠성동 복숭아다방
1810,동천동 몬스터커피 팔거역점
1811,범어3동 카페누구나 범어점
1812,수성2가동 모모리커피(MOMORICOFFEE)
1813,구지면 현풍카페 이주연에스테틱
1814,구암동 디어쥬디
1815,복현2동 투썸플레이스 대구동북로점
1816,황금1동 케슬스터디9카페
1817,칠성동 반달커피 대구칠성침산점
1818,침산3동 라온제나
1819,만촌2동 애니타임
1820,무태조야동 구르메
1821,관문동 커피유
1822,수성3가동 유정다방
1823,범어4동 무인다방 범어힐스테이트점
1824,범어3동 ampm커피
1825,산격3동 커피베이 경북대북문점
1826,산격2동 달보드레
1827,범어4동 꾸키상점
1828,수성4가동 모모상점
1829,파동 탐앤탐스 대구수성못호반점
1830,구암동 스트릿캔 칠곡점
1831,중동 수정커피숍
1832,황금1동 기림갤러리
1833,침산3동 별들의다방 대구침산점
1834,수성2가동 플로떼 파티스리
1835,국우동 달코미
1836,만촌1동 라디카페
1837,만촌1동 데지데
1838,노원동 우송다방
1839,복현2동 아소카페
1840,구암동 플로리안
1841,범어4동 이디야커피 대구범어경신점
1842,만촌3동 카페봄봄 만촌 삼정그린코아점
1843,파동 웰스프링
1844,침산3동 그란디스
1845,산격4동 데이데이
1846,산격4동 연화다방
1847,태전2동 마실
1848,관음동 읍내다방
1849,구지면 카페콤마
1850,복현1동 담다카페
1851,노원동 커피집온
1852,산격4동 미지미카페
1853,범어4동 매머드익스프레스 수성구청점
1854,두산동 하삼동커피 대구두산점
1855,태전1동 대구과학대학레꼴
1856,수성3가동 시월일일
1857,산격4동 아아수혈 경북대점
1858,만촌1동 카페콤마
1859,태전2동 마고노더니스
1860,범어1동 마크커피
1861,수성4가동 온니두커피
1862,상동 코히집
1863,읍내동 정카페
1864,태전2동 커피프렌즈(COFFEEFRIENDS)
1865,침산3동 카페나우
1866,범어1동 무드데이
1867,대현동 레코디안
1868,두산동 탐앤탐스 대구수성못호반점
1869,황금2동 미세스스위츠
1870,산격2동 애그플란트
1871,황금2동 멜티드
1872,칠성동 지하철커피숍
1873,범어2동 숲을바라보다
1874,관문동 카페하즈
1875,범어2동 카페 범어로197
1876,침산1동 케이클래스커피 노원점
1877,산격3동 토리토이
1878,동천동 컴포즈커피 대구동천점
1879,침산1동 지니샐디
1880,황금1동 카페관심 롯데캐슬황금점
1881,두산동 이디야커피 수성못점
1882,범어3동 이름을모찌었습니다
1883,파동 소소호호
1884,두산동 탐앤탐스 대구들안길점
1885,검단동 다온
1886,수성3가동 도시의봄
1887,만촌2동 카페봄봄 만촌네거리점
1888,칠성동 카페봄봄 북구청점
1889,범어4동 날쌘카페 범어점
1890,범어4동 카페더시즈
1891,황금2동 르셀
1892,범어3동 청솔로9 범어점
1893,산격1동 소문난팥빙수&단팥죽
1894,태전1동 커피플러스
1895,산격3동 데이데이
1896,산격2동 루머팡 산격대우점
1897,무태조야동 만랩커피 연경지구점
1898,황금1동 위드모데스티
1899,관음동 레나
1900,두산동 예가체프앤빙
1901,만촌2동 구떼
1902,산격1동 써니카페
1903,산격2동 자작나무
1904,국우동 오늘도통통 칠곡도남점
1905,구암동 드래곤
1906,복현1동 커피앤
1907,만촌2동 카페27초
1908,산격3동 레프트뱅크
1909,복현1동 트리굿커피 영진전문대점
1910,파동 1997빠리커피&브레드
1911,두산동 카페두다트 대구수성못점
1912,중동 찬미레스카페
1913,태전2동 배영다방
1914,수성1가동 써니커피
1915,검단동 스펠 이시아
1916,수성4가동 아띠랑스
1917,무태조야동 뷰인마인드
1918,파동 커피명가 어나더 랩
1919,구암동 카페(CAFE) 653
1920,동천동 빌리브라운 칠곡동천점
1921,산격2동 통일다방
1922,관문동 파스쿠찌 대구칠곡태전DT점
1923,산격2동 델리쇼콜랑쥬 호텔인터불고엑스코
1924,노원동 로얄커피
1925,산격4동 플랜 대구경북대점
1926,침산1동 무인카페 쉼
1927,수성1가동 희루커피 수성직영점
1928,황금2동 로스터고
1929,범어3동 헬로우어게인
1930,동천동 카페마루
1931,황금2동 블루카페
1932,수성1가동 모나크
1933,수성4가동 모카덴
1934,산격4동 꽃커피랑
1935,만촌2동 카페204
1936,산격3동 수다방
1937,태전1동 커피숍바이송
1938,산격3동 모두의카페다다름
1939,파동 핸즈커피 수성못점
1940,황금2동 아틱카페
1941,대현동 카페드림 경북대학교복지관점
1942,만촌1동 나우커피 만촌점
1943,검단동 설빙 이시아폴리스점
1944,중동 토끼야놀자
1945,무태조야동 플랜 연경점
1946,황금2동 카페다온
1947,태전2동 쿠잉
1948,산격3동 소몽
1949,무태조야동 윗듀
1950,수성3가동 청솔로9 수성시장역점
1951,만촌3동 그라찌에 수성대학교 젬마관점
1952,범어1동 빽다방 대구수성3가점
1953,수성1가동 온댕
1954,태전1동 벨로체
1955,침산1동 카페앤펍
1956,무태조야동 요거프레소 대구연경점
1957,관문동 마사커피 금호사수직영점
1958,읍내동 덴스
1959,산격3동 드롭탑 경북대북문점
1960,산격1동 818과일공작실
1961,산격1동 태평다원
1962,침산2동 빽다방 대구칠성하늘채점
1963,국우동 카페마실
1964,동천동 썸머인스윗
1965,침산3동 별다방
1966,수성1가동 커피명가 프라자점
1967,구지면 카페051 대구구지아이비파크점
1968,산격3동 아마스빈 경북대북문점
1969,두산동 카페제이제이
1970,칠성동 투썸플레이스 대구삼성크리에이티브캠퍼스점
1971,상동 컴포즈커피 대구상동점
1972,산격1동 보케르 침산점
1973,무태조야동 맘스밀
1974,태전1동 마그마숲힐링카페 대구태전점
1975,범어1동 소울리브
1976,검단동 아이엠커피 불로점
1977,수성4가동 더파티
1978,산격2동 카페위 대구교육박물관점
1979,수성3가동 돌고래
1980,관문동 얼터커피
1981,복현1동 송도다방
1982,중동 아틱카페
1983,산격2동 엔터커피샵
1984,두산동 커피커뮤니티
1985,구지면 청담 테크노점
1986,산격4동 반짝반짝빛나는 본점
1987,범어1동 테르커피
1988,두산동 핸즈커피 들안길점
1989,상동 핸즈커피 들안길점
1990,수성3가동 카페위 교육청점
1991,동천동 감성커피 대구팔거역점
1992,태전2동 옴니포턴트
1993,침산2동 공차 대구침산점
1994,대현동 윈디커피
1995,무태조야동 빽다방 대구북구서변점
1996,노원동 풍년다방
1997,칠성동 한솔다방
1998,수성1가동 허유산 대백프라자점
1999,침산2동 이바구
2000,읍내동 LP뮤직바 아날로그
2001,태전1동 몬스터커피 보건대점
2002,침산3동 티앤오
2003,파동 빙스맘
2004,노원동 티타임ing
2005,범어4동 아몬즈베이크
2006,황금1동 커피명가 선스포츠점
2007,복현2동 와우크림커피
2008,범어1동 오늘도통통
2009,침산3동 마카다카롱
2010,태전2동 커피향을담다
2011,수성4가동 마실커피 신천시장점
2012,복현2동 옐로우테이프
2013,복현2동 유영
2014,범어4동 카페오굿
2015,침산1동 요거프레소 침산푸르지오점
2016,상동 핸섬로스팅하우스
2017,칠성동 카페플랜
2018,수성1가동 하이미쉬
2019,두산동 재재콤마
2020,국우동 더리터 도남점
2021,범어2동 주식회사 씨씨스튜디오
2022,두산동 아비아채
2023,침산1동 디저트39 대구 침산점
2024,복현1동 디저트39 복현아이파크점
2025,칠성동 컴세이
2026,산격1동 카페디치엘로
2027,범어3동 음악카페 낡은라디오
2028,중동 레드커피
2029,검단동 고바슨
2030,검단동 요거트월드 불로봉무점
2031,범어4동 커피왕 범어점
2032,관음동 PARIENTESS
2033,범어4동 브랜치카페 KBS점
2034,범어3동 커피아델
2035,침산2동 디저트39 대구 침산점
2036,범어2동 조모커피 범어본점
2037,두산동 차마을다향
2038,읍내동 땡스파파
2039,관음동 고망고
2040,수성2가동 산울림
2041,태전2동 카페162
2042,파동 엔제리너스 아일랜드점
2043,읍내동 카페인헤븐
2044,관음동 빽다방 대구칠곡점
2045,검단동 컴포즈커피 대구이시아폴리스점
2046,동천동 마실커피 칠곡점
2047,침산2동 요거트월드 경북대점
2048,복현2동 아이런
2049,칠성동 카페 폴
2050,복현1동 카페봄봄 영진전문대점
2051,침산3동 올라파티&케이크
2052,노원동 구수하니 팔달점
2053,만촌2동 아몬즈베이크
2054,산격4동 커탐
2055,관문동 요거트월드 대구금호점
2056,구암동 피콜로라비타
2057,수성1가동 도그리치
2058,복현1동 반반다방
2059,만촌1동 커피콩자루
2060,읍내동 감성커피 대구팔거역점
2061,산격2동 이디야커피 대구산격동점
2062,관문동 더드림커피
2063,관문동 카페여기
2064,읍내동 배달의카페 대구칠곡점
2065,수성3가동 까페끌레임
2066,국우동 핑거커피
2067,산격2동 페이지17커피
2068,복현2동 필원이앤비
2069,대현동 꿈의대화
2070,범어1동 레프트뱅크커피 범어에일린점
2071,만촌2동 갤러리앤카페
2072,관음동 춘살롱
2073,읍내동 카페37.2(CAFE37.2)
2074,노원동 이탈리코
2075,만촌2동 커피정찬
2076,중동 산울림
2077,황금2동 힙오커피
2078,수성3가동 군고구마랑 커피랑
2079,범어3동 김사부홈바리스타
2080,두산동 펫타임
2081,산격3동 읍천리382 대구경북대점
2082,만촌1동 욜로 만촌본점
2083,만촌2동 스타벅스 대구만촌DT점
2084,노원동 마시그래이 팔달점
2085,침산3동 레드데이
2086,침산3동 카페꽃이피다 침산점
2087,산격2동 플랜어트립
2088,검단동 요거프레소 대구불로점
2089,두산동 청솔로9 두산점
2090,산격2동 위치커피 산격점
2091,태전1동 천씨씨커피 대구보건대점
2092,만촌1동 몬스터커피 만촌점
2093,동천동 동네커피 칠곡점
2094,대현동 시아
2095,검단동 갤러리디엠
2096,수성4가동 수평적관계
2097,만촌2동 얼리부띠끄카페
2098,구암동 더착한
2099,황금1동 마니
2100,수성2가동 세이커피스탠드
2101,노원동 에녹커피 북구청점
2102,수성1가동 스크리머
2103,복현2동 앤이랑커피
2104,노원동 수커피숍
2105,두산동 카페봄봄 두산점
2106,수성2가동 그대에게
2107,칠성동 쥬스식스
2108,침산1동 오니카케이크
2109,침산1동 설빙 대구침산점
2110,태전2동 더드림커피
2111,읍내동 단케이크
2112,두산동 파스쿠찌 대구황금점
2113,노원동 더리터 팔달노원점
2114,대현동 카페엘림
2115,관음동 카페봄봄 강북프라임점
2116,구암동 사이섬
2117,범어1동 카페봄봄 대구범어역점
2118,수성2가동 마쥬
2119,상동 카페블랑
2120,범어4동 들락날락셀프카페
2121,수성1가동 프롬오지
2122,대현동 제리집
2123,상동 탐앤탐스 대구들안길점
2124,수성2가동 동남다방
2125,칠성동 더주스마켓
2126,침산1동 진흥다방
2127,관음동 카페372
2128,복현2동 프라이스커피
2129,국우동 커먼
2130,만촌1동 듀
2131,상동 멍분의멍
2132,구암동 다실 로버
2133,산격2동 카페나우 북구청소년회관점
2134,관음동 설렘커피칠곡점
2135,수성3가동 마루모리
2136,산격2동 위트커피
2137,읍내동 청솔로9 칠곡동천점
2138,두산동 덴버
2139,칠성동 칠성펀카페
2140,범어2동 아마노커피
2141,두산동 준브로 수성못점
2142,수성3가동 카페드크래프트
2143,구암동 멍뭉몽애견카페
2144,검단동 제너시스푸드앤카페
2145,수성1가동 공차 대구백화점플라자점
2146,동천동 클라우드아리네
2147,수성2가동 리오카페
2148,만촌2동 설빙 대구만촌점
2149,상동 모해커피
2150,읍내동 투썸플레이스 대구칠곡3지구점
2151,수성4가동 하이라운지
2152,복현2동 모퉁이일곱번째이야기
2153,산격1동 투썸플레이스 북대구IC주유소DT점
2154,산격2동 에띠엔
2155,수성3가동 플로떼 파티스리
2156,만촌1동 카페모이바
2157,범어1동 카페클레오파트라
2158,노원동 오소(OSO)
2159,국우동 CoffeeNol
2160,황금1동 멜트그라운드(Meltground)
2161,구지면 커피읽어주는남자
2162,만촌2동 카페이오칠공
2163,칠성동 빈포유
2164,수성2가동 카페우아한
2165,동천동 무인카페칠리노 대구1호점
2166,파동 카페100
2167,산격3동 통일다방
2168,침산3동 카페226
2169,태전2동 나의 계절 봄
2170,관문동 카페일상
2171,침산1동 엔제리너스 대구침산로점
2172,관음동 탐앤탐스 대구강북마루점
2173,범어2동 스피티코 대구
2174,대현동 Yellowish
2175,황금1동 예담청
2176,동천동 푸푸커피 칠곡점
2177,산격3동 굽굽쿠키
2178,만촌2동 아틀리에빈
2179,산격4동 어바웃스튜디오
2180,태전1동 베스트프레즐 대구칠곡직영점
2181,읍내동 로투스
2182,대현동 만복당
2183,침산2동 카페뚤레 대구침산점
2184,범어4동 카페내추라
2185,범어2동 카펜앤까샤
2186,수성3가동 블루샥 대구범어점
2187,침산3동 B움
2188,무태조야동 빽다방 대구연경점
2189,만촌2동 그라찌에 수성대학교점
2190,복현2동 카페느와르
2191,노원동 코헨커피
2192,황금2동 처음
2193,중동 옹글스
2194,복현1동 복현동커피
2195,검단동 선인장다방
2196,태전1동 카페아일렛
2197,범어3동 사주카페나무
2198,범어4동 카페루이지
2199,상동 하마
2200,무태조야동 빠르띠로
2201,침산1동 투썸플레이스 대구원대오거리점
2202,검단동 카페베네 아시아폴리스점
2203,복현2동 라라카롱
2204,검단동 투썸플레이스 대구엑스코점
2205,읍내동 수고했어오늘도
2206,두산동 더벤티 대구두산점
2207,칠성동 도와커피
2208,파동 낫온리커피어반델리
2209,침산1동 코르코르커피
2210,복현2동 더리터 복현아이파크점
2211,관문동 예술공간화선
2212,관음동 LP뮤직바 아날로그
2213,복현1동 투썸플레이스 대구동북로점
2214,구지면 카페예현768
2215,검단동 부다
2216,만촌1동 토스트카페
2217,산격3동 몰타
2218,수성1가동 일센치
2219,수성4가동 할리스 범어천로점
2220,국우동 그림책방여우네
2221,만촌1동 레프트뱅크 만촌점
2222,파동 추억스케치
2223,구암동 달그릇공방
2224,읍내동 라라빈
2225,복현1동 올리버브라운 대구복현점
2226,수성2가동 장미다방
2227,파동 우즈베이커리카페 수성호수점
2228,상동 내미 코히
2229,범어1동 지평
2230,범어3동 오가다 수성점
2231,만촌1동 앙버터데이
2232,구암동 투포인트
2233,수성4가동 프레임웍스커피
2234,범어3동 골목&
2235,침산2동 컴포즈커피 대구침산점
2236,수성1가동 브라운슈가
2237,관음동 카페조안나 칠곡점
2238,산격4동 디저트39 대구경북대점
2239,범어3동 카페나무
2240,두산동 투썸플레이스 대구수성못점
2241,읍내동 써드스페이스 커피
2242,노원동 청자다방
2243,범어1동 더리터 범어점
2244,범어4동 더진스커피 범어점
2245,황금1동 브랜치카페
2246,중동 화이트고릴라커피
2247,산격2동 오늘하루
2248,수성1가동 바람구름
2249,침산2동 워크업커피
2250,범어2동 스테노커피(STENO COFFEE)
2251,칠성동 바로닐
2252,범어2동 스위티앤스윗쿤
2253,두산동 24H판다
2254,두산동 흐름디저트바
2255,만촌2동 포베오
2256,만촌1동 다천산방
2257,범어1동 플로떼 파티스리
2258,황금1동 슬로우하우스
2259,태전2동 토카커피
2260,국우동 쉼커피
2261,산격3동 식스센스
2262,상동 핸썸커피
2263,만촌3동 하루
2264,읍내동 장미카페 칠곡점
2265,읍내동 쿠즈코커피대구제일점
2266,수성4가동 EAT ART
2267,구암동 파인필
2268,동천동 미엘
2269,산격2동 김스커피
2270,산격2동 별에서온커피
2271,태전1동 마실
2272,칠성동 홀썸커피
2273,침산1동 에녹커피 북구청점
2274,관음동 보네스트커피
2275,관문동 빈스마운틴
2276,국우동 카페바닐라
2277,침산2동 푸푸커피 침산점
2278,읍내동 카페372
2279,수성1가동 D&B직원카페
2280,황금2동 로지트 황금점
2281,복현1동 줌줌
2282,파동 미스터디저트
2283,파동 팜테이블 수성못점
2284,침산2동 연화다방
2285,동천동 오빠네놀이터 대구칠곡점
2286,산격1동 핸즈커피 성북교점
2287,관문동 빌리브라운 태전하늘점
2288,복현1동 나드리커피숍
2289,태전2동 텐아워텐미닛
2290,침산1동 할리스 대구침산점
2291,범어2동 르프로코프
2292,대현동 청진담
2293,수성4가동 올웨이즈베케이션클럽
2294,산격3동 이디야커피 대구산격동점
2295,산격4동 소담까페
2296,태전2동 김군커피
2297,대현동 커피브레드
2298,만촌2동 미니빈
2299,침산3동 카페뚤레 대구침산점
2300,침산3동 올리브나무카페
2301,검단동 첼로벅스
2302,수성2가동 도시의봄
2303,구지면 마시그레이 현풍구지점
2304,수성2가동 카페루팡
2305,산격3동 디저트39 대구경북대점
2306,복현1동 스테이모먼트
2307,수성4가동 밥스딜라잇 수성점
2308,노원동 정다방
2309,산격3동 베르데
2310,상동 몬스터커피 상동점
2311,범어4동 키다리아저씨의커피볶는집
2312,동천동 꽃을담다
2313,태전2동 소마커피
2314,검단동 힐링카페채움
2315,침산1동 투썸플레이스 대구고성3가점
2316,침산3동 폴인그릭
2317,두산동 카페보스 대구두산점
2318,중동 스틸인더무드
2319,만촌3동 커피요
2320,복현1동 레몬
2321,복현2동 베이크미요
2322,수성2가동 카페봄봄 수성시장점
2323,산격1동 디저트39 대구경북대점
2324,복현1동 H커피
2325,관음동 깔자매cafe
2326,수성4가동 디르페
2327,구지면 쉴꽃디저트카페
2328,범어3동 미키마카롱
2329,만촌3동 필로세카페
2330,수성3가동 찬미레스카페
2331,구지면 어름 구지점U'rm 구지점
2332,침산1동 카페나우
2333,노원동 진흥다방
2334,황금2동 마마91
2335,수성3가동 쪼쪼타운
2336,침산2동 연암
2337,범어4동 혼자로512
2338,중동 살랑커피
2339,산격4동 망티커피 경북대북문점
2340,황금2동 퍼플립스커피
2341,황금2동 단디
2342,만촌3동 리움
2343,산격3동 반반다방
2344,복현1동 카페홀트
2345,수성1가동 몰로 MOLLO
2346,파동 커피패밀리 파동점
2347,동천동 카페마엔코 대구동천첨
2348,만촌2동 커피요
2349,만촌2동 디저트플러스
2350,관문동 다람이곳간
2351,구암동 카페모리
2352,칠성동 북두칠성
2353,관음동 정카페
2354,산격3동 커피명가 경대북문점
2355,수성2가동 돌고래
2356,구지면 팔공티 대구구지점
2357,구지면 크로플덕오리아가씨 대구구지점
2358,침산2동 더벤티 대구침산점
2359,범어4동 스탑바이검은구상
2360,황금1동 오리진커피
2361,침산1동 비아에스프레소클럽
2362,관문동 나우커피 금호지구점
2363,읍내동 춘이네커피살롱
2364,수성3가동 카페우아한
2365,파동 카페포켓
2366,복현1동 영진도서관카페
2367,만촌1동 마시그래이 만촌메트로점
2368,중동 옹글스카페
2369,침산1동 카페허니비
2370,침산1동 우송다방
2371,범어3동 몬스터커피 범어점
2372,만촌2동 투썸플레이스 대구만촌점
2373,구암동 커피소소
2374,침산2동 월드 베스트베스틴커피
2375,칠성동 카페칠성
2376,만촌1동 알케미커피
2377,침산1동 마망카페
2378,침산2동 더드림커피 대구침산1호점
2379,태전1동 몽블랑
2380,검단동 카펠리체 이시아폴리스점
2381,태전1동 더소소한커피
2382,검단동 퀸즈커피
2383,국우동 커피놀
2384,칠성동 폴바셋 롯데백화점대구점
2385,범어2동 하삼동커피 대구범어점
2386,중동 멜티드
2387,만촌3동 에이치컴퍼니
2388,파동 스타벅스 대구수성호수R점
2389,복현2동 복현동커피
2390,산격3동 금커피별빙수 경북대점
2391,침산1동 선한언덕
