,카페이름
3725,리시트 봉산점
3726,카페마노
3727,커자타커피
3728,벨르마망
3729,마녀가굽는크로플
3730,청솔로9 범어점
3731,룸즈에이 동성로2호점
3732,CAFE 9Month
3733,연을담다
3734,스위트팩토리
3735,크로플각
3736,대구달서시니어클럽HalmiCafe
3737,잼잼박스
3738,스타벅스 대구시티센터
3739,카페오엔(cafe ON)
3740,빙그레다방
3741,드롭탑 동촌유원지점
3742,모모라카페
3743,라심
3744,워밍업스토어
3745,커피베테랑
3746,올드캐슬
3747,요거트월드 상인점
3748,하삼동커피 대구 동천점
3749,라포미 범어점
3750,올가빈커피
3751,애플커피
3752,전세계과일
3753,카페 이야기숲
3754,단단호박
3755,포유어데이
3756,커피앤
3757,보니따카페
3758,금탑다방
3759,텐퍼센트커피 대구범어그랜드점
3760,커피집
3761,마시그래이 중리점
3762,줄라이모닝
3763,브렌치카페
3764,정오커피숍
3765,공차 경북예고점
3766,핸씸커피도남점
3767,파스쿠찌 대구법원점
3768,다흰커피
3769,showpiece
3770,리노크
3771,커피트리
3772,우주라이크커피 대구테크노폴리스점
3773,St.22-6
3774,프롬오지
3775,커피&과일친구
3776,안커피
3777,양지다방
3778,커피스탑 본점
3779,마을카페
3780,동네커피
3781,까사시끄레따
3782,투썸플레이스 대구누네안과병원점
3783,카페마리안느
3784,진커피숍
3785,쏭쏭계란빵
3786,굽는당
3787,알리바바 무인로봇카페 대구수성점
3788,카페mImL
3789,보케르커피 칠성점
3790,블루빈
3791,피르스트커피로스터스
3792,짹슨커피
3793,탐스커버리 동성로점
3794,달콤커피 대구시지점
3795,32커피
3796,나의 계절 봄
3797,오렌지제과점
3798,미야
3799,카페더프리티
3800,몬스터슬라임
3801,크로뿔
3802,데그커피
3803,19티 대구달성점
3804,백두산커피숍
3805,카페봄봄 진천점
3806,스탠바이미 황금점
3807,커피브레드
3808,영자클럽 대구범물점
3809,에밀타케메모리얼카페
3810,카페051 대구월배점
3811,그림책방여우네
3812,행복한샘물
3813,커피홀 대구사수점
3814,쿠마커피로스터
3815,플로우인
3816,커피매거진 영대병원점
3817,스탑바이검은구상
3818,팔라우 2호점
3819,카페C탐
3820,애니타임
3821,더벤티 대구서재점
3822,나무906
3823,스타벅스 대구월성점
3824,카페클레오파트라
3825,수수방앗간
3826,카페홀리데이
3827,선댄스팜
3828,시선2
3829,케이지
3830,토브사랑이야기
3831,카페봄
3832,카페 오프(CAFE AUBE)
3833,카페나무
3834,카페체크
3835,읍천리382 대구성서점
3836,마켓메이커
3837,라이카브루어스
3838,카페봄봄 명곡점
3839,아마스빈 대구이곡점
3840,커피 와리(COFFEE WARI)
3841,다원
3842,케이클래스커피 노원점
3843,카페 단디
3844,커피몽땅
3845,무
3846,마시그래이 명곡점
3847,더리터 신암점
3848,윤영
3849,트리플에이 대구구지점
3850,옐로우딥커피
3851,캣월드
3852,커피향을담다
3853,마시그래이 연경점
3854,마시그래이 매천점
3855,마노커피
3856,카페앤펍
3857,베스트프레즐 대구칠곡점
3858,카페헤이미쉬
3859,쁘렝땅
3860,트란퀼로
3861,아침
3862,비티케
3863,메리고
3864,베이글닥터 들안길점
3865,제리커피
3866,포코아포코
3867,로스팅스튜디오799
3868,티라레미수 대구삼덕점
3869,브라운베어
3870,이디야커피 대구봉덕점
3871,물댄동산
3872,몬스터커피 만촌점
3873,오가닉모가
3874,달달구리
3875,디어투
3876,이루다스터디카페
3877,포레스트
3878,드롭탑 대구범어점
3879,스타벅스 대구칠성이마트점
3880,카페봄봄 매천점
3881,스타벅스 대구계산
3882,루시드암스
3883,카페허니비
3884,카페나루앤마트
3885,가져가커피
3886,부석다방
3887,공차 대구황금점
3888,카페봄봄 범물점
3889,커피마시는 고양이
3890,시공커피
3891,써니라이브
3892,카페리미
3893,장충원커피랩
3894,카페봄봄 만촌 삼정그린코아점
3895,스윗베리
3896,블루카페
3897,스타벅스 신세계대구8F R점
3898,이집
3899,가가라커피
3900,필라이브카페
3901,아웃스탠딩커피 상효점
3902,예투카페
3903,마시그래이 신천점
3904,엔젤하우스
3905,몰랑몰랑슬라임
3906,설카페
3907,릴스커피
3908,카페칠성
3909,멜로우즈
3910,희연커피
3911,비슬홍차
3912,참새과자점
3913,울트라커피
3914,오니카케이크
3915,커피루카스
3916,삼십육점오(36.5)
3917,까페바우
3918,고바슨 르블랑점
3919,카페봄봄 신서점
3920,진짜할머니쥬스
3921,텐퍼센트커피 대구황금엘포레점
3922,커피연구공간
3923,설렘커피칠곡점
3924,카페오롯
3925,두쇠르
3926,달리는커피 대구읍내점
3927,커피&분식
3928,야생화전원카페
3929,올리올리
3930,팔공티 대구율하점
3931,하이브
3932,오잉크
3933,민월재
3934,마실커피 팔달시장역점
3935,마시그래이 용산역점
3936,대구과학대학레꼴
3937,H커피
3938,커피왕 불로점
3939,카페달달 율하점
3940,스타벅스 대구팔공로DT
3941,카페오헤
3942,이탈리아
3943,시즌카페
3944,토토커피숍
3945,노은희커피숍
3946,홍콩다방 두류점
3947,천오백커피
3948,콩돈
3949,커피랑도서관 대구본동점
3950,개스트하우스
3951,팔공티 대구구지점
3952,와플칸 남산점
3953,탑리터
3954,아눅앞산
3955,향수커피숍
3956,케냐커피 평리점
3957,화이트펜슬 스터디카페 대구옥포점
3958,쁘띠팔레트
3959,더벤티 대구신월성점
3960,이디야커피 대구드림병원점
3961,살랑커피
3962,약꾹옆에서
3963,더리터 대구태전동점
3964,정원
3965,레나
3966,핑퐁커피 현풍점
3967,다본향
3968,카페넬리
3969,안스커피
3970,스타벅스 대구황금DT
3971,한정조라이브레스토랑
3972,슈퍼말차 더현대대구
3973,연화당
3974,불티다방
3975,은하다방
3976,커피
3977,카페큐
3978,카페봄봄 다사점
3979,선인장다방
3980,라지트
3981,파나쉬블랑
3982,수정다방
3983,코지
3984,투데이로스팅커피 대명1호점
3985,카페봄봄 경북대점
3986,민트봉봉
3987,편지7080추억속으로라이브포차
3988,에이블에스주스
3989,시선커피스톨
3990,명성다방
3991,몬스터커피 두산점
3992,컴피커피앤디저트
3993,킹스빙스커피
3994,별의별 디지스트점
3995,카페달달 동성로본점
3996,블레스유커피로스팅
3997,셈프레카페
3998,추카페
3999,큐샵
4000,요거트월드 경북대점
4001,치타커피 안심점
4002,투썸플레이스 대구신암점
4003,댐퍼커피
4004,카페달달 경북대점
4005,카페트로스트
4006,골든게이트
4007,까메오
4008,핑거커피
4009,텐퍼센트커피 대구침산점
4010,레프트뱅크
4011,나의집
4012,크림크림크림
4013,8시20분
4014,카페롤링
4015,커피패밀리 파동점
4016,폴바셋 대구신세계백화점1호점
4017,위트커피
4018,카페몰리스
4019,카페반달
4020,공부인스터디카페대구감삼센터
4021,화이트캐슬
4022,카페라떼라노
4023,라이브카페바람바람
4024,아눅
4025,꽃으로부터
4026,과일곳간
4027,무디
4028,더테이블
4029,스무디킹
4030,메가MGC커피 대구팔달시장역점
4031,커피스미스 대구혁신점
4032,지알지(grg)
4033,투썸플레이스 대구두산동DT점
4034,소리카페
4035,엄마스
4036,더벤티 대구침산점
4037,와우커피
4038,카페꽃이피다 본점
4039,르씨엘 청구점
4040,소응접실
4041,로드&스토리
4042,모아까페의류
4043,텐퍼센트커피 대구방촌역점
4044,히즈베이커리카페
4045,여우와늑대
4046,카페봄봄 수목원점
4047,천호커피숍
4048,빽다방 대구칠곡학정점
4049,샵공방카페
4050,천사커피앤티
4051,카페 꽃이피다 감삼점
4052,하이오커피 대구중리점
4053,셉템버9
4054,카페 담
4055,댐퍼커피 알파시티점
4056,여명다방
4057,내일카페
4058,투썸플레이스 대구동성로광장점
4059,다온디저트공방
4060,윈디커피
4061,스타벅스 수성리더스점
4062,체리디저트
4063,카페돌리아 논공점
4064,페이지103
4065,카페제이나인
4066,일하
4067,루반972카페
4068,해피블루밍
4069,군고구마랑 커피랑
4070,에프아이티씨
4071,살구
4072,어썸주스 내당점
4073,멍뭉몽애견카페
4074,야미스토아
4075,영자클럽 두류점
4076,퀸즈커피
4077,커피먼저
4078,공차 대구평리점
4079,채송화라이브봄날카페
4080,빈스마운틴
4081,소소한행복
4082,매스커피 대구옥포점
4083,돌페리
4084,자메이카카페
4085,커피특별시
4086,선다방
4087,투썸플레이스 동대구점
4088,이디야커피 대구칠곡홈플러스점
4089,말랑캣
4090,쁘띠에뜨아르커피&공방
4091,더브릿지투
4092,테스커피
4093,커피앤스마일
4094,모아나
4095,미니미
4096,설빙 대구보건대점
4097,망티커피 경북대북문점
4098,159센티미터
4099,만랩커피 대구진천역점
4100,빅토리아파크
4101,카페소남
4102,청향커피숍
4103,알엘카페
4104,카페홍시
4105,파랑새다방
4106,HEJHEJ
4107,카페162
4108,언밸런스
4109,커피디
4110,이층카페
4111,비토브라타
4112,노블리비아
4113,디다카페
4114,CM
4115,마마플레이트 죽전점
4116,빽다방 대구상인화성파크점
4117,디오디커피
4118,릴스커피각산점
4119,매스커피 칠곡3지구점
4120,로로
4121,푸른커피숍
4122,투썸플레이스 대구7호광장점
4123,몽퍼센트
4124,카페구슬이네 화원점
4125,369떡카페
4126,더벤티 대구세천점
4127,니즈커피
4128,스쿱당
4129,고향다방
4130,공간
4131,트리플에이카페
4132,스마일
4133,카페재충천
4134,엔제리너스 대구침산로점
4135,스트릿츄러스 대구월성점
4136,카페신선25
4137,더벤티 대구상인2호점
4138,마시그래이 상인점
4139,꿀스커피대구엠월드점
4140,보케르 침산점
4141,마메종
4142,하삼동커피 대구이곡점
4143,커피왕가
4144,쉼커피
4145,킵온
4146,카페봄봄 대림점
4147,몬스터커피 복현점
4148,이디야커피 대구텍스빌점
4149,아름다운만남
4150,카페에녹
4151,핸즈커피 동천점
4152,필로세카페
4153,맨드라미
4154,카페311호
4155,심플카페
4156,에녹커피클레식
4157,롤러커피
4158,별책다방
4159,커피팜
4160,MNT
4161,몽구네애견카페
4162,흐름디저트바
4163,컴세이
4164,세라젬웰카페 대구동성로중앙직영점
4165,플랜어트립
4166,정담디
4167,크로플천 앤 카페 상인점
4168,카페이루팜 지산목련점
4169,더리터 수성4가점
4170,켄버스
4171,빙수제이
4172,이태리커피숍
4173,정미다실
4174,에이치티 대구황금동점
4175,원다방
4176,하즐커피
4177,하바나익스프레스 대동점
4178,토프레소 대구서문시장점
4179,카페나인원
4180,더리터 대구방촌점
4181,그린그루브 본점
4182,홍익차
4183,카페인중독 대구남산점
4184,파스쿠찌 대구태평메가타워점
4185,에이치콤마
4186,카페 어게인 74
4187,핸즈커피 앞산점
4188,다빈치커피 용산꿈의대화점
4189,트리오브헤븐
4190,땡스베이글
4191,에스페소
4192,에이치오오
4193,엔제리너스 롯데시네대구율하점
4194,공차 계명대점
4195,Romance papa
4196,민들레레스카페
4197,버건디
4198,나우커피 대구보건대점
4199,카페모리
4200,카페나무그루
4201,헬로우어게인 대구태전점
4202,커피익스프레스
4203,다쿠미
4204,월럿커피
4205,린네베이크
4206,빽다방 대구월성원더풀점
4207,헬로우
4208,애리스커피스탠드
4209,벌크커피 방촌점
4210,제일구락부 시지점
4211,가오커피
4212,로얄다방
4213,메가MGC커피 대구보건대점
4214,마이엔트메리
4215,카페솔례단길
4216,라임카페
4217,솔레이빛나는마카롱
4218,카페코튼 베이커리카페
4219,미스터카페
4220,아로마
4221,커피왕 방촌점
4222,커피모렌
4223,민커피숍
4224,밀크브라운스탠드
4225,몬스터커피 대명점
4226,2고카페
4227,슬립리스인시애틀 서구청점
4228,알리스타케냐커피 대구범어네거리점
4229,카페봄봄 월배점
4230,바루베이크샵
4231,숲사랑카페
4232,쉴만한물가
4233,이나커피
4234,청자다방
4235,위드콩쓰
4236,앵두다방
4237,역앞카페
4238,앨리커피
4239,산커피숍
4240,모노클
4241,카페인중독 대구칠곡점
4242,우바두커피
4243,더리터 시지사월점
4244,지지피
4245,무인다방 범어힐스테이트점
4246,루머팡 수성점
4247,레이지모닝 동대구점
4248,빽다방 대구대신자이점
4249,투썸플레이스 대구경북대점
4250,낫온리커피어반델리
4251,뵈르카페 앞산직영점
4252,사주카페나무
4253,청솔로9 월성점
4254,비트리커피
4255,코러스커피
4256,써니맘가득
4257,카페봄봄 계명대점
4258,목매화
4259,멜팅카페
4260,퓨어리즘
4261,커피샵
4262,라디오데이즈
4263,요거트월드 불로봉무점
4264,"카페, 바미"
4265,퍼플립스커피
4266,하이오커피 대구월배점
4267,청솔로9 구지점
4268,울동네레스카페
4269,포베오
4270,오어앤
4271,이디야커피 대구금포점
4272,이디야커피 대구파티마병원점
4273,컴포즈커피 대구감삼역점
4274,스캠프커피
4275,아워아워스
4276,오늘다방
4277,블루문앤코카페
4278,데일리스위트
4279,궁전커피숍
4280,님에게
4281,헤드번팅커피
4282,마시그래이 대구법원점
4283,알리바바 대구감삼점
4284,브마롱
4285,라온커피
4286,요거트가이즈
4287,오로라의다락방
4288,그라운드플로어
4289,옥이랑
4290,동네커피 칠곡점
4291,아필립라이브바
4292,솔다방
4293,공차 이시아폴리스점
4294,하바나익스프레스 보건대점
4295,디엘샐러드카페
4296,브릭커피
4297,파스쿠찌 대구침산점
4298,만남다방
4299,수플레르
4300,힉스커피
4301,왓에버해픈즈
4302,포도다방
4303,혼자로512
4304,스타벅스 대구영대병원역DT점
4305,애그플란트
4306,이제곱
4307,마고플레인비스타
4308,더리터 장기점
4309,도란도란카페
4310,블루웨이(Blue way)
4311,봄날
4312,숲으로
4313,또르또르
4314,삼영커피숍
4315,정있어 좋은사람
4316,이디야커피 대구수성범어천로점
4317,에이딘치
4318,만남이커피타임
4319,영주창고카페
4320,동남플라워&커피
4321,카페봄봄 신월성점
4322,유이이유
4323,온기카페
4324,탐앤탐스 롯데시네마프리미엄만경관점
4325,레이지모닝 수성아리아나호텔점
4326,깔자매떡카페(CAFE)
4327,몰타 반야월점
4328,끼니카페
4329,젤코바
4330,세라젬웰카페 대구신암직영점
4331,다빈치커피 광장롯데시네마점
4332,기림갤러리
4333,미소
4334,아틀리에빈 신서점
4335,더리터 현풍점
4336,태왕레스
4337,벌크커피 신월성점
4338,빽다방 대구혁신1호점
4339,프라이스커피 대구봉덕점
4340,스타벅스 대구광장점
4341,이야기가있는집
4342,마루카페
4343,더벤티 대명계대점
4344,츄릅츄릅
4345,초코마샹스
4346,설빙 대구동천점
4347,마시그래이 대곡역점
4348,자문커피숍
4349,설빙 대구서부점
4350,델라파체
4351,몬스터커피 상인점
4352,플라림비
4353,몬스터커피 영대병원점
4354,오로다커피
4355,커피랑도서관 대구월성점
4356,옐랑옐랑
4357,마실커피 복현점
4358,카페봄봄 이시아폴리스점
4359,852갤러리카페
4360,케렌시아
4361,와드커피 대구죽전역점
4362,카페봄봄 대구파동점
4363,마시그래이 침산점
4364,예담청
4365,이디야커피 경북대점
4366,커피온리 동아백화점수성점
4367,카페보스 대구구지점
4368,카페리포레
4369,베러먼데이커피 대구시청점
4370,푸푸커피
4371,투썸플레이스 대구동촌유원지점
4372,청구커피숍
4373,커피에반하다 대구상인점
4374,마시그래이 중구점
4375,마사커피 내일점
4376,카페굿모닝
4377,아띠시에
4378,칠분의이커피
4379,새카만
4380,커피농부
4381,크로플덕 오리아가씨 칠곡점
4382,유림커피숖
4383,서울다방
4384,미소꼬마김밥.노랑커피
4385,남산제빵소
4386,삼더크
4387,카페만권당
4388,할로커피
4389,그린혼
4390,커피맛을 조금아는남자 지산점
4391,졸리제이
4392,카페블루
4393,바운드
4394,아나바커피
4395,피에스수성
4396,아니스커피
4397,윈썸
4398,카페로커피
4399,그라찌에 수성대학교점
4400,카페프리
4401,컴포즈커피 대구신월성점
4402,카페봄봄 두산점
4403,카페봄봄 시지점
4404,충의로 3
4405,배로에스프레소 산업정보대점
4406,커피식스 침산점
4407,안녕봄
4408,일루아
4409,김군커피
4410,카페린
4411,설빙 대구시지점
4412,투썸플레이스 대구가톨릭병원대로점
4413,김스커피
4414,플로미슈X아제트
4415,베를린에스프레소바
4416,커피상점 방촌점
4417,퍼센트14-3
4418,청솔로9 칠곡동천점
4419,더드림커피 대구태전2호점
4420,공차 대구죽곡점
4421,코르코르커피
4422,MNS커피
4423,비포커피
4424,엑트
4425,커스텀비
4426,카페하라
4427,타샤커피
4428,빽다방 대구복현네거리점
4429,버터풀
4430,갓샐러드
4431,해든커피
4432,바람모티
4433,한성커피숍
4434,나인엣지
4435,커피앤베이글
4436,조조스커피클럽
4437,백금당
4438,메가MGC커피 대구비산점
4439,크로플의정석
4440,하어스 코지 HAUS COZY
4441,달의정원
4442,달아요
4443,카페오늘은여기
4444,엠트리카페
4445,본아미
4446,더벤티 대구연경점
4447,마이우디
4448,더디퍼
4449,또또커피
4450,푸르츠볼
4451,공차 대구시지점
4452,더리터 송현점
4453,멜빵커피 성당점
4454,그란디스
4455,메가MGC커피 태전역점
4456,설렘
4457,멜리나
4458,카페우아한
4459,카페파인트리
4460,캔버스 영남이공대점
4461,제리민
4462,스타벅스 대구칠성DT점
4463,서문다방
4464,더리터 대구사수점
4465,푸푸커피 침산점
4466,브랜치카페 KBS점
4467,오유디(OUD)카페
4468,한일다방
4469,카페도레미
4470,도현당
4471,팔팔커피
4472,이디야커피 대구동성로점
4473,비아더치커피
4474,올라오니
4475,블랙쉽커피(Black sheep coffee)
4476,하이오커피 대구비산점
4477,에스코더에스프레소
4478,루미에르
4479,대봉정
4480,카페두다트 대구수성못점
4481,구떼
4482,더블유커피
4483,우래커피숍
4484,점핑바우
4485,윤스
4486,카페로마노
4487,슈가레이디
4488,소희커피숍
4489,캐롯
4490,카페소풍
4491,달그릇공방
4492,비스켓팩토리
4493,오이구이
4494,더로즈
4495,카페땡끝
4496,빈포유
4497,레스트온선데이
4498,폐이쓰커피
4499,모든순간
4500,문학서비스센터
4501,몽블랑
4502,스테이블모먼트 반석점
4503,카페봉리당
4504,가까운숲
4505,더리터 대구침산점
4506,카페플랜 시지점
4507,모해커피
4508,모퉁이세번째이야기
4509,설빙 대구대명점
4510,하루카페
4511,명인
4512,카페마롱
4513,무비커피
4514,헤이마포인트
4515,카페게이트 대구세천점
4516,달담커피
4517,플러스공방&카페
4518,보케르커피 강촌점
4519,커피맛을조금아는남자
4520,커피레드
4521,미소커피숍
4522,킹밥
4523,워크업커피
4524,탐앤탐스 대구수성못호반점
4525,얼터커피
4526,플라워카페
4527,커피한잔
4528,사주인카페
4529,디어스윗
4530,청진담
4531,로우동인
4532,청솔로9 신천센트럴자이점
4533,천사1004
4534,알록꼬
4535,유캔두잇 중리점
4536,하이미쉬
4537,할리스 대구성서점
4538,그랜디스
4539,카페 에스프라하
4540,매머드익스프레스 대구월배삼정점
4541,카페1052
4542,송림다방
4543,히스
4544,애하
4545,복고다방 신내당시장점
4546,달콤현주씨
4547,아까이구쯔
4548,더커피상회
4549,마실커피 신천시장점
4550,빈스쿱
4551,호동다방
4552,파스쿠찌 대구대명역점
4553,카페사코
4554,카페봄봄 운암역점
4555,나비야
4556,레전드라이브
4557,다빈치커피 동천즐거운집점
4558,마을카페 콩닥콩닥
4559,메가MGC커피 대구계명대동산병원점
4560,카페디아몽
4561,그레이스카페
4562,더리터 명덕역점
4563,바모스(VAMOS)
4564,니어하우스
4565,보키네강아지
4566,하와이코나사자커피
4567,별별
4568,청우커피
4569,다다 티앤커피
4570,카페일리터 효목점
4571,1리터 맥스 두류점
4572,커피볶는작은마을
4573,드롭탑 대구웨딩비엔나점
4574,카피707
4575,커피1938
4576,대구로컬푸드카페 쉼터
4577,매스커피 수성구청점
4578,스튜디오지
4579,미스터힐링 두류광장점
4580,미니플러스
4581,콩볶는아저씨
4582,카페에브라임
4583,비숑
4584,스타벅스 수성레이크점
4585,츄러스 1500 대구시지점
4586,리꼬비 교동점
4587,카페봄봄 알파시티점
4588,플레이스23
4589,엘티알커피
4590,커피쿡 대구진천점
4591,셜록홈즈 동성로점
4592,연인다방
4593,캔버스커피
4594,ITALIAN RED COFFEE
4595,써니카페
4596,더벤티 경대병원점
4597,도어룸나인커피
4598,케이커 :리CAKER:LEE
4599,카페클라우드
4600,선한언덕
4601,에이엣디 동변점
4602,커피왕 성서롯데시네마점
4603,카페꽃이피다 만촌점
4604,도우맨도넛
4605,마마91
4606,와플앤커피
4607,컴포즈커피 대구월성삼정그린코아점
4608,해이드
4609,컴포즈커피 신매시장점
4610,갤러리향
4611,소스엔니
4612,황금열쇠 동성로점
4613,핸썸커피
4614,카페봄봄 사월점
4615,시청별관북카페
4616,은리베플라워카페
4617,나봄플라워카페
4618,더포켓
4619,아리츠
4620,커피명가 프라자점
4621,물레다방
4622,쿠주
4623,앤위고커피
4624,우즈베이커리카페
4625,비개인날
4626,미인투커피숍
4627,하삼동커피 대구수성점
4628,아우어가비
4629,화개제다청류다원
4630,청솔로9 침산점
4631,커피베이 대구범물점
4632,영7080라이브
4633,도로시커피 범어점
4634,감성커피 대구성서점
4635,무드데이
4636,텐퍼센트커피 대구남산극동점
4637,경아다방
4638,행복한찻집
4639,OK레스카페
4640,캐너커피스탠드 본점
4641,감성커피 동대구시장점
4642,그루잠
4643,인생카페오구오구
4644,디저트34
4645,빌리브라운 동대구역사점
4646,아는카페
4647,신은다방
4648,카페땡뚱쁘띠끄
4649,쿠커피
4650,인투더와일드
4651,획
4652,소소한찻집
4653,일루스터테이블
4654,팔수다방
4655,카페에이티에프
4656,미소다방
4657,커피맛을조금아는남자 로스팅허브 피크점
4658,지니샐디
4659,도그C
4660,에버유어스
4661,매그놀리아
4662,아레나스포츠센터 커피솝
4663,빽다방 대구수성3가점
4664,폴바셋 롯데백화점대구점
4665,동성로미술관
4666,바빈스커피 대구매호점
4667,카페봄봄 효목점
4668,슬립리스인시애틀 율하롯데점
4669,꽃길레스카페
4670,로뎀커피
4671,늘봄
4672,카페봄봄 대명시장점
4673,CoffeeNol
4674,카페로니
4675,카페 달달
4676,테이블동이
4677,상현
4678,카페크림
4679,베베르
4680,알그램
4681,카페앤스터프 반월당점
4682,한방동의보감카페BM
4683,카페인당
4684,윈디스스토어(Windy+s store)
4685,마망카페 대구점
4686,테로부
4687,온오프 본점
4688,보리가실 대구동신점
4689,보케르커피 성서모다아울렛점
4690,옥정카페&식당
4691,컴포즈커피 경북대점
4692,버터즈
4693,대화다방
4694,론론
4695,비나이다
4696,금산다방
4697,카페예현768
4698,커피쿡 대구사수점
4699,나우카페
4700,캔버스커피 대명역점
4701,캔버스 감삼점
4702,몬스터커피 방촌점
4703,지유명차 대구달서구점
4704,BE FRESH (비프레시)
4705,오늘여기
4706,지평
4707,까페소울
4708,더리터 대구옥포점
4709,함COFFEE
4710,공차 롯데마트대구율하점
4711,카페손수
4712,로일당 카페
4713,고바슨 반달스퀘어점
4714,레오니
4715,프로비던스
4716,설빙 대구침산점
4717,할리스 대구수성못점
4718,라우디
4719,이디야 만촌역점
4720,투썸플레이스 두류공원점
4721,무스
4722,포밍고
4723,테라1053
4724,더리터 대구상인점
4725,미스터아메리카노
4726,미스터브리즈커피 대구혁신도시점
4727,공주다방
4728,오아
4729,왕궁커피숍
4730,구례뜰
4731,나우커피
4732,후문다방
4733,카페마일드
4734,카페토디
4735,핸즈커피 가창점
4736,카페보스 대명1호점
4737,해피슈르
4738,크로바커피숍
4739,커피숍바이송
4740,진스초콜릿
4741,인카페
4742,풍년다방
4743,바니
4744,꼬모맨션 다사점
4745,옴브레(ombre)
4746,레드애플 롯데아울렛이시아폴리스점
4747,대명마을문화창작소 카페베아또
4748,아마스빈 대구시지점
4749,메르시일공사
4750,사랑채
4751,팔공티 대구각산역점
4752,티앤오
4753,풀꽃
4754,어글리
4755,청솔로9 매천점
4756,푸댕
4757,커피잇슈
4758,카페코소보
4759,어뮤즈
4760,메종드마벨
4761,론데일
4762,카페봄봄 대구 화원점
4763,씨에스루이스
4764,하늘카페
4765,우성커피숍
4766,로비아네
4767,블루블루스 교대점
4768,까리노커피
4769,카페리즈
4770,리코쿠키
4771,사거리커피숍
4772,헵번(HEPBURN)1953
4773,이디야커피 대구남산점
4774,아티세리
4775,YTD216
4776,바라보다커피
4777,시에로
4778,카페051
4779,마르코폴로
4780,스위트가든&카페스위트
4781,애플
4782,설빙 경북대점
4783,카페아스트로
4784,마니메이크
4785,두번째이야기 커피팩토리
4786,제주애
4787,이디야커피 대구옥포점
4788,공차 대구백화점플라자점
4789,할리스 경북대북문점
4790,캔버스커피 다사점
4791,읍천리382 대구본점
4792,위카페
4793,카페산에
4794,디포타
4795,시선9
4796,플로떼 파티스리
4797,토리무인카페
4798,나나베키
4799,읍천리382 화원옥포점
4800,카페본나 롯데아울렛 대구율하점
4801,꽃봄
4802,모캄보 대구혁신도시점
4803,커피구락부
4804,커피앤드
4805,반디의꿈 신남역점
4806,쥬씨 옥포지구점
4807,굿데이마마
4808,브라운슈가
4809,라우스터프 대봉점
4810,송이다방
4811,더유갤러리카페
4812,나이스커피
4813,제이랑디저트
4814,읍천리382 대구두산점
4815,카페봄봄 세천점
4816,쌀로베이킹
4817,마시그래이 서문시장점
4818,동신다방
4819,다인다방
4820,재재콤마
4821,천미리다방 시지점
4822,공감라이브카페
4823,세한커피숍
4824,수평적관계
4825,드롭탑 롯데마트대구율하점
4826,ES커피
4827,132에비뉴
4828,퀸레스카페
4829,마고플레인 아양교점
4830,웅자커피
4831,미도커피숖
4832,수정커피숍
4833,봉명동내커피 대구성서점
4834,타이거살롱
4835,디저트&티
4836,옥루몽 대구서문점
4837,쁘띠몽쉘
4838,두류댕댕
4839,브랜치카페
4840,카페로뎀
4841,고타스커피컴퍼니
4842,로스팅시고
4843,이디야커피 대구서재아이위시점
4844,육공맨션
4845,카페에서
4846,크래프터갸또
4847,카페루앤비 대구평리점
4848,다닐살롱
4849,카페풍경
4850,공차 대구매천점
4851,이디야커피 동대구우방유쉘점
4852,오디커피
4853,투썸플레이스 대구범물점
4854,이탈리안레드커피
4855,일로아
4856,디저트엘
4857,커피스미스 대구동촌유원지점
4858,금빛정카페
4859,커피에프7
4860,앤드
4861,물례커피숍
4862,teo
4863,턴커피 현풍점
4864,백금당 현풍점
4865,오프레코드
4866,카페달달
4867,카페앤브런치정원
4868,요얼쓰
4869,이런날커피스탠드
4870,향기든자리
4871,미궁다방
4872,서로커피 만촌점
4873,시오케키
4874,카페드아담
4875,어디
4876,커피톡
4877,핑크커피숍
4878,서스카페
4879,비슬휴게실
4880,텐퍼센트커피 대구신매역점
4881,자연카페
4882,슬라임앤만들기
4883,네이비그레이
4884,정카페
4885,그릿 죽전점
4886,더리터 월성점
4887,어젠틀맨
4888,마시그래이 시지점
4889,990에스프레소 바 내당패밀리점
4890,아뜰리에R
4891,김진수로스터리카페 범어점
4892,온도
4893,청하다
4894,내가디저트
4895,르씨엘 범어점
4896,레헴커피
4897,밥스딜라잇 성서점
4898,공차 대구칠곡점
4899,파스텔
4900,라데팡스
4901,테리카페
4902,동네커피 대구신월성점
4903,빌로우 대구시청점
4904,랩디 성서점
4905,메트로
4906,투썸플레이스 대구엑스코점
4907,드롭탑 대구지산점
4908,마로니에
4909,에이치카페
4910,제리치즈
4911,카페버니
4912,진주커피숍
4913,공차 대구각산역점
4914,탐앤탐스 대구호산점
4915,벨로체
4916,에이엣디
4917,샌디
4918,행복한커피
4919,향기마루
4920,전통찻집다향
4921,스무디킹 대구이월드점
4922,헤드스페이스커피
4923,알파커피
4924,올웨이즈카페
4925,투데이로스팅커피 동천점
4926,크레센트
4927,카페단아
4928,하옥
4929,TEA&TRAVEL
4930,시베리안빙수킹&카페 황금점
4931,카페비탈
4932,카페하늘샘
4933,아델라인 황금점
4934,크로플덕오리아가씨 대구중구점
4935,엘리먼트비
4936,라라라티&커피
4937,슬로우라이프
4938,마시멜로
4939,대화레스카페
4940,텐퍼센트커피 대구범어태왕점
4941,빌라드샬롯카페 대구공항점
4942,온리투데이
4943,할리스 동대구역사점
4944,오븐정원
