,카페이름
1308,커피팩토리
1309,해비치커피
1310,일상다반사
1311,다이벌스 삼덕점
1312,올리몰리
1313,만랩커피 대구신천점
1314,허브위
1315,란다방
1316,궁전커피숍
1317,신은다방
1318,할리스 롯데시네마프리미엄만경관점
1319,나우커피 대구시각산점
1320,커피팀버 서문점
1321,카페모퉁이
1322,일인칭
1323,매머드익스프레스 동대구점
1324,이얼즈
1325,커피다라
1326,째미핑거
1327,다옴커피
1328,데일리오아시스 대구본점
1329,드롭탑 대구명덕역점
1330,핸즈커피 복현점
1331,커피슈타인
1332,투썸플레이스 동대구역사점
1333,유니크플레이스
1334,플랜
1335,라라라티&커피
1336,투썸플레이스 대구이시아점
1337,카페베네 동대구역사점
1338,우리의낮과밤
1339,행복을찾아서
1340,모네갤러리카페
1341,조원준커피연구소
1342,까페를도둑맞다 반야월점
1343,12파운드 효목점
1344,라우스터프 대봉점
1345,호텔인터불고대구 낮잔에밤별소
1346,투썸플레이스 대구주얼리광장점
1347,그레이티그레
1348,에그카페24 동대구역점
1349,카페 단디
1350,모리
1351,텐퍼센트커피 대구이시아폴리스점
1352,아리에떼
1353,카페첼 본점
1354,커피와만남
1355,메가MGC커피 대구대현점
1356,더벤티 동대구역점
1357,반월라떼
1358,하삼동커피 동대구점
1359,죠이아커피
1360,카페꽃이피다 본점
1361,카페니은
1362,캔버스
1363,로우동인
1364,밀크브라운스탠드
1365,왓에버해픈즈
1366,언밸런스
1367,옛커피
1368,맥커피숍
1369,파스쿠찌 대구태평메가타워점
1370,매스커피 시청점
1371,동경커피숍
1372,오브밀
1373,빽다방 대구효목점
1374,이쪽
1375,홍오커피
1376,나나베키
1377,카페%
1378,카페발리하이
1379,우즈베이커리카페
1380,동그리당
1381,카페본나 롯데아울렛 대구율하점
1382,미스터브리즈커피 대구시청점
1383,공차 경북예고점
1384,카페봄봄 영진전문대점
1385,서문커피
1386,정다운커피
1387,커피앤스토리
1388,도우맨도넛
1389,해금다방
1390,동주산방
1391,디캣
1392,마시그래이 공항점
1393,요거프레소 대구동촌점
1394,E2
1395,오버커피
1396,벽돌집
1397,비타민카페 효목점
1398,커피르플랑
1399,노벨커피
1400,크로플덕오리아가씨 대구율하점
1401,탑리터
1402,애플
1403,커피음65
1404,로뎀커피
1405,나인카페
1406,커피앤
1407,헤이주
1408,커피셀러 경대정문점
1409,로스팅 파츠
1410,더블유컬렉션 경북대점
1411,딥커피로스터스 향촌
1412,키아베
1413,카페봄봄 대명시장점
1414,엑스포커피
1415,첼로벅스
1416,H커피
1417,카페 몬짜(CAFFE MONZA)
1418,여기카페
1419,수다카페
1420,산아래풍경
1421,픽앤믹스
1422,누보케이크
1423,달토끼
1424,트리 굿커피 공고네거리점
1425,투썸플레이스 대구반야월역점
1426,빙내가
1427,목로카페
1428,팔공티 동대구역점
1429,까페놀
1430,카페달달 율하점
1431,카페두다트 동대구환승터미널점
1432,꽃잎다방
1433,가온길 롯데마트율하점
1434,스쿱당
1435,정운다방
1436,커피 와리(COFFEE WARI)
1437,GNI커피
1438,티클래스 리저브 르샤블랑
1439,대구동구시니어클럽누리커피
1440,온리투데이
1441,대동커피
1442,요거트아이스크림의정석 동성로점
1443,하삼동커피 청라언덕역점
1444,공차 대구동성로점
1445,보스턴커피
1446,슬립리스인시애틀 경북예고점
1447,카페디아몽
1448,더아양
1449,토브사랑이야기
