,0
도평동 달콤커피 대구국제공항점,https://drive.google.com/uc?id=1Uu8vhBk9VuKzpUynUP1adUYfPxoXX4Ok
동촌동 마실커피 아양기찻길점,https://drive.google.com/uc?id=113RwSgOaqrLoFHll4PRRIHOP8i2w2T6a
혁신동 오클리하우스,https://drive.google.com/uc?id=1eAMx2igL75L2YC-mAD5S1evWFDLR5ZOd
혁신동 매머드익스프레스 대구신서혁신점,https://drive.google.com/uc?id=1heX8H-TapMwfRxeLLkTohKVQ0FPxqpTf
혁신동 테라1053,https://drive.google.com/uc?id=1caO8jlJGIN5F_stJc0qydDjmM4Xct1Gf
혁신동 붕스프레소,https://drive.google.com/uc?id=1vs8vgxDqvDnXfgzwu98u84f9qZBzW7sA
혁신동 오늘여기,https://drive.google.com/uc?id=1jFW-KdxSQX8b8Yjp_F41uyxP7DO3Ux9N
혁신동 카페라우드,https://drive.google.com/uc?id=1GwiU7eIIZ8veCyoh0AntRkG4x7Wq90HO
수성4가동 이디야커피 대구신천리버점,https://drive.google.com/uc?id=1y0uxTQZrjZM2L0Og7HS9OWDfUQk8u4Ok
수성4가동 메리포핀스,https://drive.google.com/uc?id=1jlTcTMPEw1eVveH1xAGLLLpNn-WqxH_S
신천3동 언앨리,https://drive.google.com/uc?id=12wpUkK6dw5SEUORthcGXEaep9jEwCaR_
안심3동 블링스톤커피 앤 베이커리,https://drive.google.com/uc?id=1wWYLDmc-s5QYiHs0PCeSqhG0LLfIXsZd
안심3동 공차 대구각산역점,https://drive.google.com/uc?id=1pSW7UaC0wIXHcHzwClwvnjh2hGN1bK6L
안심3동 반야월연꽃마을 협동조합,https://drive.google.com/uc?id=1kzxUQEoXCj-hN6nvRz6h8pSYuvXpngft
봉무동 블랑카페,https://drive.google.com/uc?id=15Hx3gnngKw98G4fX47fs_kzUkxx7mhaB
봉무동 카페단산길19,https://drive.google.com/uc?id=1SGYjOON40ri13XLmhUucNBrCB6ECcZy-
불로동 할리스 대구봉무공원점,https://drive.google.com/uc?id=1pty6nSFcDiE4w0hr8t6FamUuyiOQHB_T
신암2동 달담커피,https://drive.google.com/uc?id=1Zy81lUbn2jBo31kgTERPtZqz-bK9YdBP
안심3동 카페 누,https://drive.google.com/uc?id=1ITkqjy0rO3DRuy-4iz2Ms3GpZtRPW6h7
혁신동 그란데커피(Grande Coffee),https://drive.google.com/uc?id=1bM50iTWnZ-L8Z7Dh5ZIy_4fUq4zdurol
신천4동 공차 대구현대시티아울렛점,https://drive.google.com/uc?id=1wZorDP6cd8pgDNDZO3JLIlZt4105izH7
신천3동 정담디,https://drive.google.com/uc?id=1_HL-DmJMyKkPag4aNpoz0oirdQl0Sp4w
신암3동 헬로스위트,https://drive.google.com/uc?id=1K5wsWMc6Fh1mZzTWvj-VGro7hh5JhIxU
신암3동 할리스 동대구역사점,https://drive.google.com/uc?id=1mzXr039awn8KRqHUbW2Ej6nRQwJVSfRz
신암3동 하와이코나사자커피,https://drive.google.com/uc?id=1TPD8P0A65XvhIDXL6VtkfNP73fphL7Mg
신암4동 카페봄봄 파티마점,https://drive.google.com/uc?id=19SvqXJUqCyuCjMkkFo-1mW-nLy4FSVgP
신암4동 에브리커피 동대구파티마점,https://drive.google.com/uc?id=1LYcGt-_yDtt9gkmNO9k43qVS41GKXQ_p
신암4동 몬스터커피 신암점,https://drive.google.com/uc?id=1VVFa8lNT4RxlIB1pmxTznUw57gpYRnFV
효목2동 폴바셋 대구신세계백화점2호점,https://drive.google.com/uc?id=1hGeBjHcdUR58dYRMRei5mjgJ9eTth7FZ
신천4동 시나본 신세계백화점 대구점,https://drive.google.com/uc?id=1efqBELW4we01KLpKGWOsnoqoBxd3uAOk
신천4동 폴바셋 대구신세계백화점1호점,https://drive.google.com/uc?id=1MXwhIGcK8pYtnJTFftw9IZQoROUhjONy
신암4동 투썸플레이스 동대구환승터미널점,https://drive.google.com/uc?id=1sXEaNkHBLgKnjDtkOfh-Bu5uzqKdz8_1
신천4동 할리스 동대구환승센터점,https://drive.google.com/uc?id=1YxQ7x1iDK-UY80LoI1nCksLunenNqp9k
신천4동 프랭크프랭크커피,https://drive.google.com/uc?id=1Hkg12rYFlUv1aLDxlH1xsJ7_qbeFJBa0
신천4동 공차 신세계대구점,https://drive.google.com/uc?id=1dqfMwqTzMbWtMgXJMIdx7tBonvs7O0Jv
신천4동 하프커피 대구점,https://drive.google.com/uc?id=1nT2wWHCoQYelDUnJ32zibTxyhZKfULew
신천4동 청솔로9 동대구역점,https://drive.google.com/uc?id=1_F5L0itEgmf6YxfbQzFY6DSk7upDApf_
신암3동 인문공학 동대구,https://drive.google.com/uc?id=1tWDwu6TxxSkZ7XzA2z9eFOn0wIqojT6f
신천4동 팍스카페재즈,https://drive.google.com/uc?id=1mCp0rC080hPnRkgglQ2kCATFfxfVWzYH
신암3동 아눅,https://drive.google.com/uc?id=1_1YZnICH3OV5w5e--CO-4-4YiwzVAeCD
신천4동 리틀이탈리아 신세계점,https://drive.google.com/uc?id=13nDyji1WUS3eGhjif1z1QTUqIxzDsHnc
신천2동 시월보름,https://drive.google.com/uc?id=1Cc5BI5gqEturJ9eFBhOb3vFJxLcORqGC
신천3동 모닉23,https://drive.google.com/uc?id=1JFQcqFatZ9A7dk5c61697ic87negcCsc
신천3동 무인다방 신천더샵센터시티점,https://drive.google.com/uc?id=1LdDk2QW-tyEeJU-8Ua2wn9jW-kpzZR73
신천3동 카페플라모,https://drive.google.com/uc?id=1TlHdyVkgfMYnO6a1Mz60RPjUQuBaxoBd
신천4동 레프트뱅크,https://drive.google.com/uc?id=1B6NcoYIWdgGAMe5N94IvI0_aAi5aduzR
신천4동 컴포즈커피 대구신천점,https://drive.google.com/uc?id=19oouSHl1hsZkoobsRdwVLL484AnTAv64
신천4동 엘리스커피,https://drive.google.com/uc?id=15X1p-rJW0dHxBDWYOCjfA-ZS2C8wqtEa
신천4동 하삼동커피 동대구점,https://drive.google.com/uc?id=1TzzmWIqXw3cADjqY6na-rEZvWOx3KY1T
신천4동 엔제리너스 동대구터미널점,https://drive.google.com/uc?id=19kYYlujQ9BNspqudyPoC8iYvuIPyZd_z
신암4동 투썸플레이스 동대구점,https://drive.google.com/uc?id=1i8t1aqBPhDq4eVy5C1EHA-hxrxT3S4YW
신천3동 카페봄봄 동대구역점,https://drive.google.com/uc?id=1vBJ-KN8NBQRTnhAbswc1i7GVDDZa9ppE
신천4동 도우맨도넛,https://drive.google.com/uc?id=1BnAjjeVZCJm4YeJ7Mdev5BOAIu4TrOYD
신천4동 커피데이,https://drive.google.com/uc?id=1-_oBI-ZDEIon89ll9_maZuRBGy55hoMl
신천4동 더리터 동대구점,https://drive.google.com/uc?id=11ye34He-VIrsPxJAyYf8htGsB9fUk8Cd
신천3동 두낫디스터브 동대구점,https://drive.google.com/uc?id=1mopbez0DHZOwJev4yYeGKpTaZyBQiHU0
신천4동 모해커피,https://drive.google.com/uc?id=1FhwAkBBfxkpBjLolBay8wFIlbFvPhlN9
신천4동 카페유어프레즌트 동대구점,https://drive.google.com/uc?id=1rlvRqflKGLy47HoSZVu2E98aod9n9oIX
신암4동 애리스커피스탠드,https://drive.google.com/uc?id=1I0skbi6NgXmLOgczLnNw_o0hMoAb_T7I
신천4동 프로마쥬,https://drive.google.com/uc?id=1QSEGCLVzB2QNGCwhR6bs6P-RZPbd95oT
신천4동 이디피샵,https://drive.google.com/uc?id=1Wpj-L6n_r4ZKsass4NsJlFMHmRgICYh0
신천4동 오프레코드,https://drive.google.com/uc?id=1_sDi1MdP8ab3AJaUvLj7RKeKNUOpPoVS
신천4동 디저트랩코코,https://drive.google.com/uc?id=1DeM4jZeJkG3Ix2EkVRrvFqMflKao4Qtf
복현2동 투썸플레이스 대구동북로점,https://drive.google.com/uc?id=1DWCaS2kQ3LLFnKYchnU00o6Sdj35IBUw
동촌동 플랜,https://drive.google.com/uc?id=1-rZ_mf-le2sDVSZSlgR-qBekXzaOjQrP
동촌동 드롭탑 동촌홈플러스점,https://drive.google.com/uc?id=1dus8J_ZvGz9A5rt2klx4znggMu-zikdQ
해안동 벌크커피 방촌점,https://drive.google.com/uc?id=10AdnLHkplpIZxDp-2MAi0wT-yQbwtL2s
해안동 카페봄봄 대구 방촌점,https://drive.google.com/uc?id=1U241G19qg6UDzC7ZukLqsm1CS_1WQhfT
해안동 메가MGC커피 대구방촌점,https://drive.google.com/uc?id=18MWOSoqF-C3YIJBbSovVdpK01G0F-ujC
방촌동 키아베,https://drive.google.com/uc?id=1lUP_23nnrMrXeIueI1Ufy4isIlya3LGf
지저동 커피에반하다 대구입석점,https://drive.google.com/uc?id=18ccybvntZ1FPr98EpqMK9XUOhkKiGF_B
동촌동 또르또르,https://drive.google.com/uc?id=1zbtfMK0SWzrhQQeT2QPAb1Bz1hkze0eb
동촌동 마더커피,https://drive.google.com/uc?id=1huP5UNqbuiWag2Wb5l3cBucRk3R0Jgle
지저동 파센드,https://drive.google.com/uc?id=1MMBeaz4ItKhaJo4M7zHLhyDp3lbCCQgs
방촌동 몬스터커피 방촌점,https://drive.google.com/uc?id=1xHytNb5smtR_cAQaFSGhKPMOEi7Lavyx
해안동 더리터 대구방촌점,https://drive.google.com/uc?id=1iupHa8zc4ZlUmeNwTzTK2a6zYXVnRyky
해안동 쏠레이,https://drive.google.com/uc?id=1C_ikXmgoE6QPKBs2SfkGJnkIoEnVtmnW
방촌동 카페오렌지,https://drive.google.com/uc?id=1BVExeFXiwvVR4gsl06wDfwBzW1J48bOb
해안동 데이지,https://drive.google.com/uc?id=1KV6ckwPb4X-LMbQV0rwgYjkaQDiQoEE8
해안동 카페혜화,https://drive.google.com/uc?id=1XHLUe_MX1GrmvNjAgtwI8BMlwNHC7eNQ
해안동 레헴커피,https://drive.google.com/uc?id=1pA0UfR15lgEMuxAMaph9ml2Vi7DS1Mhu
안심3동 상큼한남자들,https://drive.google.com/uc?id=11NbyQ45th08QKBkksTSjKK97QFt3FKrO
안심3동 모아나테이블,https://drive.google.com/uc?id=12O5WnSlzsXhelmhmXvUkp8Tw7vZwLZIL
안심3동 팔공티 대구각산역점,https://drive.google.com/uc?id=1NLuh13cC48gmo4IgGS9_BeXbNb3BGTRF
안심3동 마시그래이 동호점,https://drive.google.com/uc?id=1e8IzfNCqpol3ya4Y3BBQCIYKvbs2EnBt
안심3동 얌디저트,https://drive.google.com/uc?id=1u9ygPtlbYzvyMyldb2dUzxMBOmZXWyyS
안심3동 커피르플랑,https://drive.google.com/uc?id=1oSyxMyBwLMRm8xVWk9NebkfLl80-x2qb
안심3동 리터킹 각산점,https://drive.google.com/uc?id=1xxJWBIbu7KHNhvh7dRrxnmXkuj-dfG8G
안심3동 소담소담,https://drive.google.com/uc?id=1BkG7a9zNqQfPYoQS25VDJl5jJbG28kUh
안심3동 카페디아몽,https://drive.google.com/uc?id=1GxFL5yxtgGJ7UaLyMj7RvZjHJIV08zv-
안심3동 니꾸키,https://drive.google.com/uc?id=1y4NwcbCmvkUtPR-ZIPXPh_RCpzWguy-U
안심3동 투탐,https://drive.google.com/uc?id=1FRNw1-u1eHwub0Hr1LujPHPCT_FQqdyk
안심3동 치타커피 안심점,https://drive.google.com/uc?id=1t7uJPvHGT780Etp-bQYUKcU_qezMshFB
공산동 카페봄봄 지묘점,https://drive.google.com/uc?id=1r1OLQonsc3GrWW1LgOFM4xWH-0kQsmkd
공산동 하삼동커피 연경점,https://drive.google.com/uc?id=1Qt9RMqaxUZT2GxXLxehYOapKNFTw0bhH
공산동 카페레드하임,https://drive.google.com/uc?id=1dn1rOWoWq8v4LrLI4wE9M9x0iRndbqxq
공산동 커피에반하다 대구연경점,https://drive.google.com/uc?id=1LT_bmCPQdGeyvl-KLZ7F6SSt63msh-nn
공산동 더벤티 대구연경점,https://drive.google.com/uc?id=15yI-P27i7e3lsnmupPiAWFFz4jmsJRuh
방촌동 래커,https://drive.google.com/uc?id=1JQWGlNQLJJ9uuRMm2mL2nps0oCw8ELvX
방촌동 일루아,https://drive.google.com/uc?id=1X9FCX7nWSGWhDuSK2kffNUI0zSXaoe7J
혁신동 카페게이트 대구혁신점,https://drive.google.com/uc?id=1b7sy6tixuCva5DY303AZMgQJ-P5PGxGM
혁신동 더리터 대구혁신점,https://drive.google.com/uc?id=19Cn97bOnZkC8QazEWFxxbKopa3Fub3mU
혁신동 카페봄봄 대림점,https://drive.google.com/uc?id=1TfjperwlilnNyVMPJyni6eEMVpkKxwsB
혁신동 아틀리에빈 혁신대림점,https://drive.google.com/uc?id=111aDLZYvuh0ha_DAxcdemJjwET_64uyQ
혁신동 컴포즈커피 대구혁신점,https://drive.google.com/uc?id=1HbovTUryoW4ohSrLWTeweiM1Mzk_Iodr
안심3동 졸리홀리데이,https://drive.google.com/uc?id=1Mrgb8Nbzk7V1mR2LX3nfD25FQkYDcIsL
안심3동 아틀리에빈 신서점,https://drive.google.com/uc?id=1Jr-YRMsGgeD9dy_PlnR7VkChGNs7nlo6
안심3동 이디야커피 대구반야월점,https://drive.google.com/uc?id=1IRkUZlS1Wylwzf1_-E4ArJrBKSLCr1lY
안심2동 유연제과,https://drive.google.com/uc?id=12sUb7aPCZsdkIPiCktLGwPcfurHpFC5y
안심2동 죠이아커피,https://drive.google.com/uc?id=1VQMp-yU2cfPs5LkAyc4lhXEX2p7fiDn_
안심2동 종종,https://drive.google.com/uc?id=1miDQ8MBzuYmJ01rsaclLNegGDOgxKGo0
안심4동 커피베이 대구각산점,https://drive.google.com/uc?id=1rjE7zIGpQQh_CSjZg1glcr1-zDi3IYjs
안심4동 몰타 반야월점,https://drive.google.com/uc?id=1tHfo5vzUHsw8H-CMZBgfaoxGt2LsjR57
안심4동 카페인중독 대구각산점,https://drive.google.com/uc?id=1IKTSxkQZHjcDlFNzPWaOnQnU8_IX2xwo
복현2동 살롱드루루,https://drive.google.com/uc?id=1q3yhTeqPIpkt1UVEiRMNXGg1cGzV0uKZ
방촌동 커피왕 방촌점,https://drive.google.com/uc?id=11GubJMYotzSH1597IjkbM_UWkFycc-ip
해안동 보스턴커피,https://drive.google.com/uc?id=13CN9kTa3236B5b3FBdY4GYuqLlvfEkN3
동촌동 나나베키,https://drive.google.com/uc?id=1y5IsGRI00fmpvGBdx6qO6owHVnoh4QNc
방촌동 필림,https://drive.google.com/uc?id=1o_CXs3HFao_KpNNxzueeGDlI_Kk63ypr
방촌동 꿈을담다,https://drive.google.com/uc?id=13CNH920wVLWICGF5N-5uqMJ1iA_5kFQZ
해안동 까페놀,https://drive.google.com/uc?id=1RsD3W0aqO8wLhyO5hqF4PS0JvKP7mALq
공산동 소풍커피,https://drive.google.com/uc?id=1m2XUOsldhaSA8fApwX4pp_WSXIVBnFRM
공산동 비발트커피,https://drive.google.com/uc?id=1tCdzhmsVO6R3zSPg_h4KKLqPObK1wzEW
공산동 투썸플레이스 대구팔공순환로점,https://drive.google.com/uc?id=1C_WR367jF-Ms7UwAA-q6TanGGzM6eU8F
공산동 홍차가게안단테,https://drive.google.com/uc?id=1BK1auw6-_rU0Hw1ofwL0z1aKc8Vkh2e6
공산동 마음이온다,https://drive.google.com/uc?id=1kIPoK4r7WN7p8ViOR4maSOsfn9Bs-oeP
신천1동 카페루앤비 대구신천역점,https://drive.google.com/uc?id=1XwIdnP1GBWXvrViPKxT6Swu51CBE5eQA
신천2동 이디야커피 대구신천역점,https://drive.google.com/uc?id=1tkidD__Esw6otjHJb2Zq4pGpFXBIcfLk
신천3동 동그리당,https://drive.google.com/uc?id=1uROyLZbEjN4aryvsLjl_PZnV7eEShpVE
신천3동 청솔로9 신천센트럴자이점,https://drive.google.com/uc?id=1-48qEmBd0GubbaSAf9FIUIMFSuLD4RpU
신천3동 카페나무그루,https://drive.google.com/uc?id=15i0SPkcv7Ncw-zVsCCxWQ9l1o5K--bY9
신암2동 컴포즈커피 이안동대구점,https://drive.google.com/uc?id=1-Q-6osDFFtI7sOdB4CswSOIPM3hJg14x
신천2동 아리에떼,https://drive.google.com/uc?id=11Qqwqt_-SM6XI4hQdt299g7eQuhrEpR4
신천3동 캐너커피스탠드 본점,https://drive.google.com/uc?id=1p9QahHEtxcsDwjSpw3BTBYmsWaPjd0Sc
혁신동 예니가,https://drive.google.com/uc?id=1oZl5pxxCoX3KrBNvU-s8QZyqfxBpbtnF
안심3동 스윕,https://drive.google.com/uc?id=1C8cJGexnb-BAmGODnEbrNMDFaImlx-1v
안심3동 몬스터커피,https://drive.google.com/uc?id=1YCy0OVF68uZU3yWIlc_2RdHqbKT774gP
대현동 마시그래이 신암점,https://drive.google.com/uc?id=11FAHMJZzGx8Gmt7ipa1vnqxKOk5zHZUz
신암5동 그레이스카페,https://drive.google.com/uc?id=1g_AyVaEtP-js3L0CoCKyTVbDEhlf6-Uu
신암3동 탭플레이커피대구신암점,https://drive.google.com/uc?id=1kcOVOAAnBRa4d7GJSrpjoEtJ6JMuRj5U
신천3동 더리터 신암점,https://drive.google.com/uc?id=18qSfFTukkwJfLC9ra2JgK0_wwYPgA548
신천3동 다닐살롱,https://drive.google.com/uc?id=1RsriCoQMtsISgNcfBYic_8UwvabIf0rE
신암5동 앤커피,https://drive.google.com/uc?id=1Nt3WdTM8CmDop_ib_DtrMkK0DV2Wxg-T
지저동 렌토,https://drive.google.com/uc?id=13Pu6Ov072SIW7M9huxmz5Tu_IeQeyvAA
신암1동 트리 굿커피 공고네거리점,https://drive.google.com/uc?id=1b6q4O3iwyZ_fmDmgoOXGojwTK2kxrmM7
신암1동 카페보스 신암점,https://drive.google.com/uc?id=10sbsNp7Z4aGpVxHq1Zt3Cd8_QY0JEERy
신암1동 타임투 포커스 TIME TO FOCUS,https://drive.google.com/uc?id=1Cw1r3gtMv9lTJXkdLLNRdCll0b6a_GPT
안심2동 슬로우벗베럴,https://drive.google.com/uc?id=1PxrJfuX9X-ZjRkD8sKbwlYNl5tXZ2SkU
방촌동 솔트,https://drive.google.com/uc?id=1SWNHCuyvUb4WgMoWBAzlm4IcuwekMbiH
효목1동 커피타임,https://drive.google.com/uc?id=1cgum2JIm5vo5rWrcilWyX8bioelYDb7u
신암1동 텐퍼센트커피 대구신암점,https://drive.google.com/uc?id=19FdpsTmXcm6O2HVi_Jmk_56uMQM61wEU
지저동 더벤티 대구동구청점,https://drive.google.com/uc?id=1YVEOyKHA-oPxYOg-VFY0KdKTa23LA43q
효목1동 스타빈,https://drive.google.com/uc?id=1JeWQjs5Argf3zA8c6XOEV8KBZ_0czbm3
효목2동 어글리,https://drive.google.com/uc?id=18NSDFMI08IwPuAn1KR0uQMge2jxMDJOs
지저동 더드림커피 아양교역점,https://drive.google.com/uc?id=12c9mJrpMY8s6eus_C2dktQDDmvcURAOQ
지저동 까르팡,https://drive.google.com/uc?id=1LflmdZJWu3bEAMdBxdyO9FAiHnUQA0__
신암5동 커피콩,https://drive.google.com/uc?id=11PwXul7TCD33y64Hms2RWdxAMIogjEJ_
신암1동 이디야커피 동대구우방유쉘점,https://drive.google.com/uc?id=1A5IEAmostQVPC2KpHR0TTzExIFM-okG8
동촌동 까리노커피,https://drive.google.com/uc?id=1R_EJuY34AhLUnGvW40PWZ4aYJJrZF5Mo
지저동 에녹&고섶,https://drive.google.com/uc?id=1xX2kMPTF3BBnhHnejjwTshb5XL94bwQ5
신암2동 투썸플레이스 대구신암점,https://drive.google.com/uc?id=1PnkF_2MtV4eI9EZQ_qIOLOwluBrd2xwM
신암1동 투데이로스팅커피 신암점,https://drive.google.com/uc?id=1CHdyE3ocD4IYxKchsgnWRM45G2hsC02O
신암4동 세라젬웰카페 대구신암직영점,https://drive.google.com/uc?id=1-EVJZX7oeaBH8za94tsOVk7nDpdAoK51
신암1동 파스쿠찌 대구신암점,https://drive.google.com/uc?id=1MTnRF8WbRBa7vucOjCoAqzi3cjzrHbHn
신암3동 더스키브라운,https://drive.google.com/uc?id=1L2gKr8s2TwU72qTFYp_xfWKkX-5ViaUi
신암5동 코스모스커피,https://drive.google.com/uc?id=19cMceuGPQUDeKJ_dyh3ls4_8NwSStZao
지저동 카페봄봄 대구 동구청점,https://drive.google.com/uc?id=1yi0BagKjNqBW-7ot1SPE1gDGNVaImKes
지저동 마실커피 동구청점,https://drive.google.com/uc?id=1o6y17IDOzirruYPhaeL3gL5LZ93cx6Wy
신암4동 설빙 대구동구청점,https://drive.google.com/uc?id=1GANUcTUdCPABJr-F4IA6rrkPsoYBnoDi
신암4동 차밍쌀디저트,https://drive.google.com/uc?id=1kL4PvWO1z4Ds6TRErPzVgYoQJ_86PxGX
신암4동 매스커피 동구청점,https://drive.google.com/uc?id=1dJJ96SffEx-3OcIyAB7TnHJzEwYYXb7c
지저동 구공카페,https://drive.google.com/uc?id=1G4AJuluE0aUlw5GDgyIJ7s9VdwJ76J8z
지저동 미스터아메리카노,https://drive.google.com/uc?id=1kvrgCnPrUTGilOr0TyBd1WPk6eveOlVF
신암5동 더리터 대구아양점,https://drive.google.com/uc?id=11CrcuiqhJtaZr2AUoBUoxEjsGNJNFvW3
신암5동 하옥,https://drive.google.com/uc?id=1obgl2TpMmNq0pSxGJf8r8TY0J6xtdNIn
동촌동 유니크플레이스,https://drive.google.com/uc?id=1KpdZNJU5092URdW8nsiyMPh3bGFxm1do
신암2동 핑크크로플,https://drive.google.com/uc?id=1C7EL5wFz1B__nm5lymR-cs5Ie_98ju3h
신암3동 믹쓰커피 신암점,https://drive.google.com/uc?id=1k5_e39IsDFh4bn7jZe15eHGCOmRTMx7y
안심3동 투썸플레이스 대구반야월역점,https://drive.google.com/uc?id=1Kcj5fkeO2pX3-p5Fjl3AewpkFc8iUnmz
안심3동 카페봄봄 안심점,https://drive.google.com/uc?id=1GuhndTZenn3G-MLTwMVAkc7RmKHFOMaq
안심3동 팔공티 이마트반야월점,https://drive.google.com/uc?id=1WovABzjRr3rtQrgQSmWhMuOW-Q3sndj-
안심2동 카페본나 롯데아울렛 대구율하점,https://drive.google.com/uc?id=1v4697nP7C19NNift8KATmEuRPt_yVR_y
안심2동 엔제리너스 롯데시네대구율하점,https://drive.google.com/uc?id=1HmmO9buxIh8N5NSFbelCWrOq1prnpGtg
안심1동 삼더크 율하점,https://drive.google.com/uc?id=1JQSlPfVCK-r73nQ16DcOqjdwI82ShaOg
안심2동 마실커피 율하점,https://drive.google.com/uc?id=1kUfH44EvsnBsiIK5N1HBFAEtrMTwlBUk
안심1동 팔공티 대구율하점,https://drive.google.com/uc?id=1c_3l2iUREEIgAAfJ4sMDHtnWFSsez8LX
안심1동 텐퍼센트커피 대구율하점,https://drive.google.com/uc?id=1sZupHXJESWux_3hWYvVQLi64HqymIroS
안심1동 카페봄봄 율하점,https://drive.google.com/uc?id=1S3xFw0Ly-cqBc1rpzkTa1u5jYFpqk7_t
안심1동 컴포즈커피 대구율하점,https://drive.google.com/uc?id=1gLYSvamfAylITMi9313SCm17q6RgHxTG
안심1동 더벤티 대구율하광장점,https://drive.google.com/uc?id=1b0bY7ZKzruIMJffA9f-fETxnDEFivrdN
안심1동 요거트월드 율하점,https://drive.google.com/uc?id=1FdkRDkVCqm0AFnsVUiLgx6dcNtS0JtDt
안심4동 카페블레스,https://drive.google.com/uc?id=1ia0aCjdozNkJnRA9xNg8L1k_NSMlld17
안심4동 커피스미스 각산이마트점,https://drive.google.com/uc?id=1I5QtKyB0QAauN0HjOhPG3VNpAvcPMIfg
공산동 블랙쉽커피(Black sheep coffee),https://drive.google.com/uc?id=1pBX9-V_fVP0vuWGSj2DWJz7LGdnXBdSp
공산동 다반트,https://drive.google.com/uc?id=1TZbW2AV4PxQ8Orb_pm4liEwC5nePX-6i
공산동 앤지스앤틱갤러리,https://drive.google.com/uc?id=1prBadLVzZAVFFz-k68kAuryD2DdVDQE0
안심1동 카페올리브,https://drive.google.com/uc?id=1FC2AVyp0I5Kqsoz1BMSAEu8Y32qCeuam
안심1동 위치어데이,https://drive.google.com/uc?id=1mdExzmsojYv62IvFAHI2_8RTsOoNqbaN
안심1동 라이노커피,https://drive.google.com/uc?id=1fnNigD8Wz2CpZEcd5aJyVIOlzpqalyep
안심1동 에클레시아,https://drive.google.com/uc?id=1SOOceJ7R_vtSJhZs_CSudzl4WE9zhDha
안심2동 이디야커피 대구율하세영점,https://drive.google.com/uc?id=11qJQ3rTCBkosvbA1TjuTi3pbIS7_GHMN
안심4동 카페달달 신서점,https://drive.google.com/uc?id=1068OkF1pzDjNoKynakrdFNA5IFu6K8ca
안심1동 모고우,https://drive.google.com/uc?id=1zzoSUn7ls8UQR_LYdYFl-c-N_LnFoTg4
안심1동 타이거살롱,https://drive.google.com/uc?id=1WO-hsyMzURkgQlFQPZNrQeE1FX4QQ6Ot
안심1동 카페더라,https://drive.google.com/uc?id=1lisYzsJRFpG5UodawjLYc8hnPgkwF7OG
안심2동 정운다방,https://drive.google.com/uc?id=1wCAFKBvsM5q5xZ3Fz8Lf3oBVBDfCkJbt
안심1동 썸커피,https://drive.google.com/uc?id=1ZOqb-MqIuzdA0JmfNEtvqaKNC_u9Iaid
안심2동 카페충분,https://drive.google.com/uc?id=13pTOvvi6teOvzwwlQLdFRuReANJoVF04
안심2동 바리스타비 율하점,https://drive.google.com/uc?id=14pewMQSJrk_Hl34PIAreeSp72emXyXBG
안심2동 시즌카페,https://drive.google.com/uc?id=1H_VdmwfWVL-6Gi8Tku7zlVFGPJKJrZFX
안심1동 카페우물,https://drive.google.com/uc?id=1f_Q9LBTFDTQvRljFi6J46FIC6ZEkSQLq
안심4동 더리터 대구신기점,https://drive.google.com/uc?id=1DgSqizz-4Q9VNQ4LY-1JR2rf0PLG5w8L
안심2동 커피왕 반야월점,https://drive.google.com/uc?id=1Cbf2XIbq6sxLbr_KO9MbRrKGM4yEk12M
안심1동 보르딘 대구율하점,https://drive.google.com/uc?id=1vzdeBeQVWjUFkelf-W17lKraTXD3B6T6
안심1동 더리터 대구율하롯데점,https://drive.google.com/uc?id=14myMYhLIic2WniqyEtzl6lsfzlunlrBq
안심2동 읍천리382 대구율하점,https://drive.google.com/uc?id=1V1ZbwRYajh29xxLF8PsmFKKgJcHcHolY
안심2동 카페캔버스 율하점,https://drive.google.com/uc?id=169ZQPJ19_snioMevCqA65XezAdIbq3Cb
안심2동 카페설렘 율하점,https://drive.google.com/uc?id=1E7jdvhfz-uIZVoA-dCiEGiZE6YJe2lc-
안심2동 이디야커피 대구율하동점,https://drive.google.com/uc?id=1j7JgPXywl-BpRa6mOF1650vmf304NdH6
안심1동 카페찐,https://drive.google.com/uc?id=1NKdrkhCdCwr3kJM5eN_4ucmM46WlvUNm
안심1동 1리터커피다스 율하점,https://drive.google.com/uc?id=1PAWyscoMZ4JOdkg71dYw10hAL0Bb2Bf2
안심2동 일인칭,https://drive.google.com/uc?id=1hJ1XalnPdR0S2O9YdFoMPn37GFUxW6Fh
안심4동 덴스크,https://drive.google.com/uc?id=1Kz1lt4reqIW0Um0KKFUbWSz7YbGgxpyq
혁신동 공차 대구혁신도시점,https://drive.google.com/uc?id=1k4yjvFBxbRgIoobUp_Vr9Q47KmnyjqDJ
혁신동 파스쿠찌 대구신서혁신도시점,https://drive.google.com/uc?id=19JPzsm-dThNVkyJHq7S6LDdySXbNL1l6
혁신동 쉐리체리,https://drive.google.com/uc?id=10ogEMOuf1APpOwDJPdR8QVHSwyKJ2LBu
혁신동 매스커피 각산혁신점,https://drive.google.com/uc?id=1W_IJY7N0lSJTOJ8CXEf8Vvv99IFX1k8R
혁신동 라비앙로즈,https://drive.google.com/uc?id=1PR8dCraAwE7EgNIvzl5NqBShAeaz7bOG
혁신동 쏠커피,https://drive.google.com/uc?id=1CUx-6XaLPUizRNFYQT23xvDI4Nqd_mU1
혁신동 마시그래이 신서혁신도시점,https://drive.google.com/uc?id=101q-MsbR-FIbEfkNr7j0q1XilQHn2iUN
