,0
동인동 커피러셀 동인점,https://drive.google.com/uc?id=1ebxiup1-0SPSWssYbogZfGcyulomZ52x
동인동 이디야커피 대구중구청점,https://drive.google.com/uc?id=1lpotxU4BkONU9BJalsVKBs1nleUpk5il
동인동 카페로건,https://drive.google.com/uc?id=1kuPchwBZXQHaggA4T8rgP_93ql8lIcaK
동인동 카페코튼 베이커리카페,https://drive.google.com/uc?id=1IPQLfpupiw1m9_KKbFx0uCPmmA-6FxOY
신천1동 영과점,https://drive.google.com/uc?id=1gyUOGhRMQxYiX2aoUn5v23YiCYaw5X_6
동인동 여름다방,https://drive.google.com/uc?id=1l3XPh6kFfU1pfwsyoH2zHN70LsFY6E7p
동인동 크로플덕오리아가씨 대구중구점,https://drive.google.com/uc?id=19kUjyMC0V0ElZdAIhGZbHnqSyQhQ91I7
성내2동 온정커피,https://drive.google.com/uc?id=1MZJ-601N_pCrtEhritHCKN37CbklGuyA
성내3동 더 댄스,https://drive.google.com/uc?id=1ypTKZ5CfBRM51vM7K_ZPU3JrlsEmF4wL
동인동 이디야커피 대구시청점,https://drive.google.com/uc?id=1Gca-prWhFQg9pICfcz5Vz1VJb-a8x04x
동인동 매스커피 시청점,https://drive.google.com/uc?id=1h4vgetn2gbui04KzplMR21jbM_SkiDel
동인동 헤드번팅커피,https://drive.google.com/uc?id=1GLVSI1IlP8zRoTmF3UHY4O28UM6v-gKu
동인동 코히어,https://drive.google.com/uc?id=12viG0HXg8aaZp3pQhnJJB7d70Jmmshh7
동인동 오놀라,https://drive.google.com/uc?id=1ZjeAEUvQxmh3u7l-cOEjILREHvY4BaEC
동인동 마이앤써이즈쿠키,https://drive.google.com/uc?id=1gj2LUYiBN5ZQve4cWo5DsoZH1mFyNz8i
동인동 퓨어리즘,https://drive.google.com/uc?id=1vnI_Z2RF3DZw0_MLAzUIWFMPicXhNs67
신천2동 데일리오아시스 대구본점,https://drive.google.com/uc?id=1qnF4K7kK8gymMpfMS58N41pFLAEgC0hb
동인동 노웍스커피,https://drive.google.com/uc?id=18ZhDI8mzt3z1q-XSwaT-5qo7TWBidCpI
동인동 시선커피스톨,https://drive.google.com/uc?id=1imfIPcen2QI84SFBwqIGHNfqAHhXaNn3
신천1동 브리플리,https://drive.google.com/uc?id=1SmaDRRuSqpwjBoEGftxwDkLDLsFtulY1
신천1동 모모상점,https://drive.google.com/uc?id=1Slh_kmCmCw7swJnzApvGWe5iUQ8T241v
신천2동 샬로우커피 대구삼덕점,https://drive.google.com/uc?id=1xByfJFuVO3vnpurqBpaxnDVJm2qBSCDJ
수성4가동 로우동인,https://drive.google.com/uc?id=1YmX-0ncdZwHP_0yxsr2T_vuizouHFrhP
삼덕동 더와이즈,https://drive.google.com/uc?id=1StNY1aIxfTsap4Jy72oKygs142Q_Lo1I
수성4가동 카페베버,https://drive.google.com/uc?id=1YHHn6YRe8HhnYHd1NEUGXNqQocGQAZ51
신천2동 카페 아리움,https://drive.google.com/uc?id=1LW6qKNwciwyYNguP61uPU1Pj80q5wXQm
동인동 테넷,https://drive.google.com/uc?id=1SrV_7NWph5VTfqREaqUZNxZJDKVRVLBs
신천2동 명품다방,https://drive.google.com/uc?id=1pLa3cTLt_e8-ayji1EuZmf1eExEGEp-i
신천2동 모브,https://drive.google.com/uc?id=1GlHv0Qr2HdgW-7WREeDSkTOciPTfmlha
도원동 카페블레싱,https://drive.google.com/uc?id=1WAjeAgwyIQE8elD4l__D5fDeN5b9jRgP
남산4동 녹아 대구남산점,https://drive.google.com/uc?id=11Wg3GkT8zO4mFL0N2MgooeIGmppPq2O-
남산4동 텐퍼센트커피 대구남산극동점,https://drive.google.com/uc?id=1Yp3qDKD_3MXanmbbeoanSNvorf10a1FB
남산4동 카페너와나여행,https://drive.google.com/uc?id=1Nm-GRrzWFPH_wkabYqy3mzZZaOGCyVrT
남산3동 빽다방 대구청라힐스자이점,https://drive.google.com/uc?id=1qv9t8hthNgRve8bXtR1UAH6_mO-Lt8Z2
남산3동 메가MGC커피 대구청라힐스점,https://drive.google.com/uc?id=1QJXYgAhI-C6xd8yoPO4WvtoDJ4r6xosq
남산4동 더리터 청라힐스자이점,https://drive.google.com/uc?id=1olDKmte3WvTJlxew0GspRQuh-ISw2lYf
대신동 더벤티 대구청라힐스자이점,https://drive.google.com/uc?id=1RDYY0wEWDRdYEPT5sQi6FPx8he8tt5GW
대신동 하삼동커피 청라언덕역점,https://drive.google.com/uc?id=1TJAzqko91rm-X30kNWKVOPMwD414wZNP
남산4동 행복커피,https://drive.google.com/uc?id=1ofdRITDdI17_bNrw10-7Nh-oFu7j4Kzt
대신동 카페인중독 대구남산점,https://drive.google.com/uc?id=1oJMvvcA8q7i80X8Hd5BuQ2bf_Syscyuy
남산3동 메종드남산,https://drive.google.com/uc?id=1jNSPMR6k5IpNer-eHY--N2Ta29Rsqhlz
남산4동 카페어노드,https://drive.google.com/uc?id=14W35YjSLwh4W4qfOgNOnXG7unUTkIYFb
남산4동 라삐아이,https://drive.google.com/uc?id=1sCdi2exbZ2D1ex7gNHO6N98UfbUhvErR
남산4동 파클렛,https://drive.google.com/uc?id=1uasuFpNVuglf-G3m74OG83VVOUVhp_A3
대신동 몬스터커피 남산점,https://drive.google.com/uc?id=1dZvpJViF2l6wtbDd7EYzqhs_HgDW-kOc
남산3동 카페시집,https://drive.google.com/uc?id=1Wr2rDFnc7GZ0iDEK8OHOjkSfH1yZErQM
남산4동 카페오오디,https://drive.google.com/uc?id=1LH7Z0DtOr3Df_Tz15yXLJN5X1tiJy0Gk
남산3동 이디야커피 대구남산점,https://drive.google.com/uc?id=1FhyK3ZmHzvTylgopireBsJIf_1OifKm1
남산4동 스위치남산,https://drive.google.com/uc?id=19zHhjDp1TY_v_OacWEFQwZ6F1Jswsyg_
남산4동 카페 몬짜(CAFFE MONZA),https://drive.google.com/uc?id=1-SfdzygdXzqPNJ4SnaSZBGQvewt50zYx
남산2동 모던다방,https://drive.google.com/uc?id=15_AdAuVMzLdcWJBKwSXxXAqawnm9JUU3
성내2동 피쉬마운트커피 남성로점,https://drive.google.com/uc?id=1uGwWVBQ_i7-7sFp2SYdoFXoeRGA48uaV
남산2동 리시트 현대점,https://drive.google.com/uc?id=1Hfp-ecHdyfACyxBW1_avSsOfPf4kK5pi
남산2동 아리츠,https://drive.google.com/uc?id=1sT5wwFye2FiI4Lmic7GymnmGXe5hc2iX
남산2동 슬로우터틀 약전골목점,https://drive.google.com/uc?id=1XViLYwDlC6CJMGyFwZMcPmXSRrC7Pe8z
남산2동 커피명가 반월당점,https://drive.google.com/uc?id=1XLIdgZDcu7aFsAgIhg3HITDL56V6ypw4
비산4동 이디야커피 대구대신중앙점,https://drive.google.com/uc?id=1OnJYSOL8_EaKHjl8vNXbb0-_jk_CclVd
대신동 매스커피 대신남산점,https://drive.google.com/uc?id=1pDMi2r0YBWNPEp4Km7475Ul9rjvYAPbO
내당3동 컴포즈커피 대구대신자이점,https://drive.google.com/uc?id=1tUZowEFVIm2g-QaQRMDA_Qwr5ffeYDGR
내당3동 빽다방 대구대신자이점,https://drive.google.com/uc?id=1TpSOYPAo7Y-qBbueW8J20D1eW8W7t2ZY
내당3동 카페봄봄 대신점,https://drive.google.com/uc?id=1uspsaDH2vdbBbnwvJFv6KvXm_KWJ5Izd
남산3동 카페이랑 남산점,https://drive.google.com/uc?id=1yHiow0iZmTmnhd-SVp92nkiY1M5P6EfO
남산2동 라미아에밀리,https://drive.google.com/uc?id=1yHziKLB87MzYC2sZk4EK1P7w3ub2RSnm
남산2동 슈퍼말차 더현대대구,https://drive.google.com/uc?id=1EJ4ughx6fWtfS0_0l2yfGuYXHsg3rNhw
성내2동 폴바셋 더현대 대구점,https://drive.google.com/uc?id=1kZY8b5PNx1rjL9KP3Eu3m_Ys9fv0LaFi
남산2동 조앤더주스 더현대대구점,https://drive.google.com/uc?id=1E3DJ3FrbGOImu847Ce2FnDMoMAKloB3E
남산2동 노벨커피,https://drive.google.com/uc?id=157kk4CWnl3d56CaVXclKfyhwdAZFxDUK
남산2동 빽다방 대구반월당현대점,https://drive.google.com/uc?id=1-0ARfkTOTfngRs3Vf_uAiNThbpEc6wj7
남산2동 더벤티 대구동아쇼핑점,https://drive.google.com/uc?id=1bJsbUfJOq5bPseDH1oBXDEUW0Y7-VMnp
남산2동 공차 대구동아쇼핑점,https://drive.google.com/uc?id=17cQvDZPldsFODMXSCoOkW1MiZ9z5_xBl
남산2동 망티커피 대구반월당점,https://drive.google.com/uc?id=1TzWtLsrQbGah0CXouaeOvMMmjJE26No8
성내2동 고바슨 반달스퀘어점,https://drive.google.com/uc?id=15Xe9lGmNFBNem9rG7zPlCoDaMPnujN6J
남산2동 빽다방 대구반월당지하점,https://drive.google.com/uc?id=1g09f51LNAZDclbXR8YW_x4kfzUAtQEYn
남산2동 메가MGC커피 대구메트로센타점,https://drive.google.com/uc?id=11B7b9GhRPiAes4vw5ZAcK7inPbdbo047
남산2동 인더가든,https://drive.google.com/uc?id=1IH72zKwOEt7sG8F1AYwKHUmfZb1VSbm1
성내1동 파스쿠찌 대구동성로광장점,https://drive.google.com/uc?id=1e4AB3SsQLvXNYU3e8zwLsczIw9Nr6b5T
성내1동 로드커피,https://drive.google.com/uc?id=1eQtvuat8Au_vuQlFRBh-j2_6FMl0Pj36
성내1동 코즈,https://drive.google.com/uc?id=1kqNYwSQb8omhRPFL7I_oPj9cib5Xg53O
삼덕동 이디야커피 대구봉산육거리점,https://drive.google.com/uc?id=1dmhs-etVcLQRc6IqDWdS9vieLzHEiKtR
삼덕동 투썸플레이스 대구누네안과병원점,https://drive.google.com/uc?id=1n4Zk_TRfRUZkFnF2enOsU15h6u2nf_a2
대봉1동 팔공티 경대병원역점,https://drive.google.com/uc?id=12q4gEOwvq6J2pzWvNlMztzUQMT15R9lL
대봉1동 리틀빅커피,https://drive.google.com/uc?id=1nb5-2SwLbAkwt8VPRJ3mL5k0wOHeDUF_
삼덕동 명인,https://drive.google.com/uc?id=1fxpqEWTHH5y3CLqPW5oziH7h3jo0CwlV
대신동 커피셀러,https://drive.google.com/uc?id=1ErpwjvN7HmDSx8c8kTYCwfmiorLfYmWp
대신동 굿데이마마,https://drive.google.com/uc?id=1u_fYTq5UvCBAcbRl0zQdbskwjf5toGVC
남산3동 롤러커피,https://drive.google.com/uc?id=1UBUMtWhy-xbUnsEzCx2zHYMOKUqta6B7
성내2동 카페카리부,https://drive.google.com/uc?id=1hFFCSIjxkPfsONhM4u5cdVBcT3YGFR1R
남산2동 청담커피 계산점,https://drive.google.com/uc?id=1EOGQwrX9lfEwFUV4CUoowPmmTawzCnrs
남산2동 두남,https://drive.google.com/uc?id=11S7RXLtQa9weq9L9mWM245tHbPLZW7Ph
남산2동 한나커피,https://drive.google.com/uc?id=16iIJYNPAo3OH1dYzep-v9AoUvKLcCx4F
대봉1동 멜로우즈,https://drive.google.com/uc?id=18tIkQp-e5IfTL-nPv7NDpRAU6x3KHg-o
대봉2동 스토크,https://drive.google.com/uc?id=14mhmqASrehvFZZiGIA6BCCuqxDsG4SDD
삼덕동 살구,https://drive.google.com/uc?id=1clMN5OnFNCaTxhoORvKWMKquPtZIfaPe
삼덕동 벵봉,https://drive.google.com/uc?id=1Bj5wDBKhocxd6179u6UYK25BmE8T1pVa
삼덕동 헤이넛,https://drive.google.com/uc?id=15YveliigqC4LFhKUZILyMn-D1_OBxTJ8
삼덕동 우리의낮과밤,https://drive.google.com/uc?id=1mH5uGKMTDGYKiUcjezVJq-VJsNGn8yVE
삼덕동 모캄보 대구삼덕점,https://drive.google.com/uc?id=1KVgas0Fi3Q2CBGiX3VEYKTlNR_U1r1P1
삼덕동 더벤티 경대병원점,https://drive.google.com/uc?id=1DFesQrGhHEE72mDEG9dh5LOWjKWmGArH
삼덕동 카페큐알,https://drive.google.com/uc?id=1SPjUnz-3MIIRtq3LCw9ehf5d5_DLLije
삼덕동 컬렉팅더모먼츠,https://drive.google.com/uc?id=1EbroLOj-78_pLISVUBwPZxOAPTQ1YFBo
삼덕동 삼더크,https://drive.google.com/uc?id=1YRYYHZnqeX_9FH2b3NbqNV2Vhy0uTJXu
삼덕동 투썸플레이스 대구삼덕점,https://drive.google.com/uc?id=1Z0z2q7Iq0ShzjBdyCey2B4nudBfxfCBu
삼덕동 카페헤이하이,https://drive.google.com/uc?id=16ViPLLRTVNFj1S9fc7EudUoGmXQFn_4J
삼덕동 티라레미수 대구삼덕점,https://drive.google.com/uc?id=1O9OpclsoEMU-EbJlsP40UlQlJwzjTSWm
삼덕동 p.34,https://drive.google.com/uc?id=1wAWaFjyDJMyFfqTR-abtYDQ1zybf14U_
대봉1동 카페문101,https://drive.google.com/uc?id=1X_ScUvxRjo6EivkA-tyIkCyXCqb0fFFM
대봉1동 언밸런스,https://drive.google.com/uc?id=1n_FkQH0uQPrMDtkxcCzLFJCvTDToUAhV
대봉1동 고이그,https://drive.google.com/uc?id=1lGCATywXkxzqFVmVBGShUXFu4PL5zUFM
대봉1동 캣냅,https://drive.google.com/uc?id=1dt1iZYqRYFRhlts95v4MArRyKUDN7-9l
대봉1동 헤이븐스 미쉘,https://drive.google.com/uc?id=1uEb9wuNQdVPkzKB4U9I3wTxunlH9zlgo
삼덕동 커피맛을조금아는남자,https://drive.google.com/uc?id=1pcYn8s1fLu7O6BP16oKTquffImjA_Q1B
삼덕동 샤밀,https://drive.google.com/uc?id=1nNR0MGq9odani6M4zUdAEbfGMJk0JshY
대봉1동 카페봄봄 김광석골목점,https://drive.google.com/uc?id=1as4awNW44RFgnJMkRDXVQ7v5tIb6H39T
성내2동 커피팀버 서문점,https://drive.google.com/uc?id=1TkMpYXggp232KzN8JuyFYed8SvFZrcx9
내당3동 핸즈커피 서문시장점,https://drive.google.com/uc?id=1n3iNfC0e52CectqcoVtPR60ekTWtbR1Q
이천동 요거트렌디,https://drive.google.com/uc?id=152kmbMeCBN4OYM9nGLnNAbmhAs5uQQsX
이천동 대봉동 문,https://drive.google.com/uc?id=1vk0yOsxSYnmIjs4DWjRkYRGOjnKakHUs
대봉2동 빽다방 대구대봉점,https://drive.google.com/uc?id=1dOkeumXb31ypBKckBJfB9q3Epjb9AX-s
대봉2동 헤이듀,https://drive.google.com/uc?id=1hNoUxniADB6BDRXR_ME2DhMrHfo0uwk5
대봉2동 마시그래이 센트로봉산점,https://drive.google.com/uc?id=1loIyQcZBMobK-NEwSD7ElJ7rL7pvZktT
대신동 빙내가,https://drive.google.com/uc?id=1KUNnH5VTF7-_cYEVvA8726WPStfV3-6z
삼덕동 매스커피 경대병원역점,https://drive.google.com/uc?id=1HbONrhPydSfVDTs_jXOzTo7p03adoTWZ
삼덕동 핸즈커피 경대병원점,https://drive.google.com/uc?id=1J3J9asNI_n20HRTxAktjitQNogLjdsbF
삼덕동 하늘카페,https://drive.google.com/uc?id=1yxHIf2X67DnyN16sFDOg-6Xyp8P8bImN
삼덕동 이디야커피 대구경북대병원점,https://drive.google.com/uc?id=1LoaqzzzPqA_WXuc0x9chNJ7id3XhS2js
동인동 이디야커피 대구MS재건병원점,https://drive.google.com/uc?id=16y6DFNoYpWcOUhjxxNrmMOZ8XqEXu6ed
대봉2동 오가닉모가,https://drive.google.com/uc?id=1KiA3UzG1ocrOVWq-vtlz0Tdbp0fybGH4
대봉1동 크롭투컵,https://drive.google.com/uc?id=1hUCClf1aHh3pu0yUyvOKRq1nSNfhXbTk
대봉1동 샌드록커피,https://drive.google.com/uc?id=1m9ZAETXagXdmb0GqSvoEuEv8tpHcmzCv
대봉1동 매스커피 대봉점,https://drive.google.com/uc?id=1IbAMmSQM7GmdkKYhW1CO2LOoJLfkiIL7
대봉1동 샤인오브유,https://drive.google.com/uc?id=1nw3r8rS81h8Zi93L6XGfsBYEkSNedcRw
대봉2동 벽돌집,https://drive.google.com/uc?id=11pH3pumWdeOZO6HCoJj_s-VqdXqYzgnV
대봉2동 미드웨이,https://drive.google.com/uc?id=1wMEAZQJkgqlk6qTym7qVO6KZFKmJ351P
대봉1동 몬다코,https://drive.google.com/uc?id=1Aglj2K4VdT3eAqcpqs4EyVx1nvBvNxTW
대봉1동 바람불어오는곳,https://drive.google.com/uc?id=1aVhu6A6wK8RphOT3jBmE0yJCqVuuWH23
수성4가동 수평적관계,https://drive.google.com/uc?id=1zxQ_d_-HZPbFBxnqNYbs9zv-z-I9vhjr
삼덕동 빽다방 대구경대병원점,https://drive.google.com/uc?id=1oY573Leh_-gA1qKH3rs-x1JsnNVPT7VW
삼덕동 피컵요거트,https://drive.google.com/uc?id=1QM6yI98xrRNiZOocZOcHHSFT_WNlKY7F
삼덕동 로망띠끄,https://drive.google.com/uc?id=16q35D9Bb-aN48BA9xP--bjqMbk8J9jM2
신천1동 검은구상,https://drive.google.com/uc?id=1iuBAvnAFGFlJ38-OpnOOARNRIeIkJvFF
신천1동 디르페,https://drive.google.com/uc?id=1ai1b_QCc_CiEFvvbqyZvixiGSypovM6P
수성4가동 하얀기억,https://drive.google.com/uc?id=12q3jMXJBLqGFFkKKXQZfXOT8ozArFgY_
동인동 서로의달,https://drive.google.com/uc?id=1GexWkby1UDoq0KIyuCDRGWZiDWkdqrqI
동인동 텐퍼센트커피 대구삼덕점,https://drive.google.com/uc?id=19O1ckavh5i3qA1XLRwvngNYhIqfX57Mq
동인동 해피슈르,https://drive.google.com/uc?id=1NDpTksbMi8EQn-mXVAwtLagGYpxTY6G3
동인동 카페자매집,https://drive.google.com/uc?id=1rFVTboGhmo-F5kQ4Xut8f8nANQQaqW_0
동인동 박가네커피,https://drive.google.com/uc?id=1_o3_tQrEJwLQ8H4oqNpUzv5M3qmSHQRy
동인동 동인정취,https://drive.google.com/uc?id=1HgYK7hgzgCXMgxGzQ8Ay_pGMfmUVSTIx
동인동 홍오커피,https://drive.google.com/uc?id=1lyCRBDLuXOsLy3wpVP-QOZdPhjspTcUG
동인동 카페퀸즈,https://drive.google.com/uc?id=1CE0MMoVxsWK2P9744nbx3RUu6v6yXCq_
수성1가동 프롬오지,https://drive.google.com/uc?id=1tRbHP71ZzZhx8AC9bC06mVHf1Zh-87qh
대봉2동 선댄스팜,https://drive.google.com/uc?id=1orOE3CkDEMfpGRxrxiedQMkKhIio3kQP
대봉1동 라우스터프 대봉,https://drive.google.com/uc?id=1GFXpmuyLrZ1BHDqjqZXUg8_SQmNCRbZP
성내1동 컴포즈커피 대구동성로점,https://drive.google.com/uc?id=1aOipPd5cd42ZnH5sI7mn8zo5oMB-IOMF
성내1동 접속,https://drive.google.com/uc?id=1YcEzkpevwIyE-4puFDwFdo7gae2xZ0IC
성내1동 소일,https://drive.google.com/uc?id=1weGS9VTfO1cN9fBW37lUuhBkB8R7Z9nN
성내1동 디저트39 대구동성로점,https://drive.google.com/uc?id=1cOERopehSn8rtRwZkNUP5RhiPdWYqSWu
성내1동 투썸플레이스 대구주얼리광장점,https://drive.google.com/uc?id=1oXSOwrB9X1iZHsbm9o0fnYD3lISDTUKl
성내1동 문화장,https://drive.google.com/uc?id=1tZMeHU05wg0ppu6_TQX0wjnJQtNxSV5C
성내1동 투썸플레이스 대구동성로광장점,https://drive.google.com/uc?id=12aLVuwqOTmiticzELAnZg-pGE7UjG5cz
성내1동 핸즈커피 동성로데오점,https://drive.google.com/uc?id=1sm7e7xpa6NqenOh3g7SGN-Q-FEWBwnpa
삼덕동 웰크레페 동성로점,https://drive.google.com/uc?id=1ew0ryatM52wIhvk8dTarOSYOLBfL22Ds
삼덕동 탐스커버리 동성로점,https://drive.google.com/uc?id=1sClidkNTAuGMJGOFpmlAE5Qcae5G1XEE
성내1동 랑데자뷰 대구동성로점,https://drive.google.com/uc?id=1v5zJr5bikzoNn8qu4-H3Qs8trXgVzqfI
성내1동 커피모렌,https://drive.google.com/uc?id=17sgh3FXq_fcLmfN1JtEW8gSSmmk_LW_9
성내1동 파스쿠찌 대구동성로점,https://drive.google.com/uc?id=1f-nRdJIuaBwWim1THTOt53HwA7u-QO6f
성내1동 커피빈 대구228공원앞점,https://drive.google.com/uc?id=1uzca2B5FLACwKsPattUkI4KCX9mPbeWF
성내1동 도리안그레이,https://drive.google.com/uc?id=1wvMzuQi2IC9P6H-J55TBBmLEptivayrg
삼덕동 카페달달 동성로본점,https://drive.google.com/uc?id=1SSNxmZg9JfIjrHGGdNNQojId3R1RfwIk
성내1동 브라운브릭스,https://drive.google.com/uc?id=1ueIvmf2c3u_lGpTPzLG6bkC2vd6U0igJ
고성동 타임,https://drive.google.com/uc?id=1qlQb8qDyQoyuy_cXq1O96-HzLe2wiKHg
성내1동 동성로미술관,https://drive.google.com/uc?id=1EQKPD_z3Z61bn1JwHCDhyeERW5nXLNR_
성내1동 티클래스 리저브 르샤블랑,https://drive.google.com/uc?id=10PXN7IREatb1tTAoqAeR3unxZDEigUG2
삼덕동 머그컵,https://drive.google.com/uc?id=1uzK5T2pxynUSJFISiJMVQcdhAPOjRytE
삼덕동 주다방,https://drive.google.com/uc?id=1Fe_aluovACOdnYtY45LmMaFKC4Yilvg0
성내1동 커피매거진,https://drive.google.com/uc?id=1P3bXTqt6UoFAzjQcOw8KXtTe2weiW7g2
성내1동 마이커피컬로맨스,https://drive.google.com/uc?id=1w2UCr_86U0ixNN-47OWCBPeF-71V_abT
삼덕동 마스터키 동성로2호점,https://drive.google.com/uc?id=1T_ey0jnbdGyhMx9kjXS3HgJUWIAvZHLN
삼덕동 투썸플레이스 대구동성로점,https://drive.google.com/uc?id=1rXb3mwpgBk3rAMautthDPhtPD9SNp29d
삼덕동 콩카페 대구동성로로데오점,https://drive.google.com/uc?id=1utz_X5zNLVGaUpmXkFcsq1ivY0by5xQg
삼덕동 셜록홈즈 동성로점,https://drive.google.com/uc?id=1qaMRrkCvSEzsMcDS6qTU5D8J5JvXFTMH
성내1동 설빙 동성로대백점,https://drive.google.com/uc?id=1nGaLja2dXn8RrOoOjos1LYmN4-Keg-U0
성내1동 할리스 대구동성로점,https://drive.google.com/uc?id=1_d5zCTTfb0T9Y4QjKxnxoHtZkrGSVbb0
성내1동 공차 대구동성로점,https://drive.google.com/uc?id=1vTc8w8ADESKj94dMKRSZboop1t56calt
남산4동 달콤미술관,https://drive.google.com/uc?id=1oEOym9_dPxVssyajXP_mF4B-dATSZrvX
남산4동 캔버스,https://drive.google.com/uc?id=14dXYwxCvDCt-g1SasdBCQ3WPoIztJ9X-
남산1동 더리터 명덕역점,https://drive.google.com/uc?id=1p6HX3a6GWQUrFxkMXGhT4PEX5fKobF3M
남산3동 카페이층공작소,https://drive.google.com/uc?id=1EQ1D_svhs0YpqAE-YyJFZt3_fpizurJM
남산1동 번데기클럽,https://drive.google.com/uc?id=1s_Tu7iP9IbAu6gsevntkzZsbqRHFxRlq
이천동 대봉정,https://drive.google.com/uc?id=183Sai_dHltVoyEDdyDvFbmTkNWZ8Jxgr
이천동 원파인트리,https://drive.google.com/uc?id=1lwzIcsCrLiWyfLCBoXkOFwE0p3vxNWOl
이천동 킹콩쥬스앤커피 대백프라자점,https://drive.google.com/uc?id=1vYnCgMWglTpNAdcGLXkNu0vF08qinaYp
수성1가동 오가다 대구대백프라자점,https://drive.google.com/uc?id=1tWlRdCEmtcVOun5Ux21NTtSDUXhtdPI4
대봉1동 커피명가 프라자점,https://drive.google.com/uc?id=1c65jhnKVgLx_NFFIrUo7vsMaGXmCF7V7
대봉1동 공차 대구백화점플라자점,https://drive.google.com/uc?id=1qy78Mq5iKYupL8NXHIDI57WO5V_-NLMv
수성1가동 파노라마 포레스트180,https://drive.google.com/uc?id=1_RCK9SQxLEFMwjY3LZleT0do5z80I52v
이천동 달콤한점빵,https://drive.google.com/uc?id=1SLjJpRmcIgXQqkha1K0mDjx6iDmZXQe8
이천동 카와올라,https://drive.google.com/uc?id=1zGC1qE2-Q2kTLf8ogJWDgR7tewh94D7F
이천동 브라운슈가,https://drive.google.com/uc?id=1xhqilO-CbgEnjiGgqcrU1tvL5xac2w4j
남산2동 스파이시커피,https://drive.google.com/uc?id=1TWkba6P1AFPxxKLe4NqWJbih74shR85F
남산3동 쿠덕쿠덕,https://drive.google.com/uc?id=1BnUhWjjrg9jqsWZynKTQ_SVoTBGqXEV9
남산3동 카페봄봄 남산점,https://drive.google.com/uc?id=19zJVZkRWRDVrQgz_C61ckANzN3vCChAr
남산2동 씨티씨커피로스터스,https://drive.google.com/uc?id=1zbhoioju5rAnIdv1kJ2gAvxnRSxOF63l
남산1동 남산동커피,https://drive.google.com/uc?id=1JVKUqG-42-wHAs8dgyen6VettikSJFUu
남산1동 커스텀비,https://drive.google.com/uc?id=1G6VnjR7JcYG-81JzrVjanFpHkcG4Twwq
대봉2동 호안느,https://drive.google.com/uc?id=1tAiObArGziO3GQwGMzZWVeZpSaiTcFAI
남산1동 부루잉,https://drive.google.com/uc?id=1bh4oK01H-YmRTDGGFp63kqlrvd6cfRKO
남산2동 탠지커피하우스,https://drive.google.com/uc?id=1U3405c2MJfMFttAVQxD2Ai7Kr8MweVua
남산3동 가듀,https://drive.google.com/uc?id=15mvP_ZPggoBRFItA_T7ZsYamE53GKy3a
대봉2동 블랙로드커피,https://drive.google.com/uc?id=1JT-VM9JAqUr9NZfLOqruCFta2YBKN8Gj
대봉2동 오브너,https://drive.google.com/uc?id=1zE4CNacxPZMN-3kvgG4j1HrsHZAmRnpi
대봉2동 읍천리382 대구중구점,https://drive.google.com/uc?id=1dPl4O7lQqoWBWYh3TjQhpowXPsqewC-c
성내1동 딥고잉,https://drive.google.com/uc?id=1BugIJuYAiORBAeTy8vRSd-hpPUZdtO1K
성내1동 딥커피로스터스,https://drive.google.com/uc?id=1B8wvYXP1WDcoNn5FVAsV5z4qc8IPy83J
대봉2동 윌로우커피,https://drive.google.com/uc?id=11GQU0zdWvpSAIe0nzitOvNJHM9H0fMSu
대봉2동 리노운,https://drive.google.com/uc?id=1oSZ3QKlkhszicl0jAStmnHpuzIdcjhr0
대봉2동 피플스커피,https://drive.google.com/uc?id=15F1ZwASZgs3cFcg1ZEqEYWV4kk2Ct14c
대봉2동 브릭62,https://drive.google.com/uc?id=1fdtuouxX9aC1LR92dOVYspTwMRFFvaCN
성내1동 코타커피,https://drive.google.com/uc?id=1QFGRO93wpJG-nTI0BnZadZzdH1KUPh7O
성내2동 어울리커피클럽,https://drive.google.com/uc?id=1024aQrMagGDeK8Wb5F-ClyKhi8vaMLun
성내3동 카페 1.14km,https://drive.google.com/uc?id=1uLlU4qpdHxJ3bQmq0jThYJyYUuwmXi6w
성내3동 라디오데이즈,https://drive.google.com/uc?id=1Nht6oIj7-3ROdpTeEILbk3f1Qzzc2Tfx
비산2동 몽구네애견카페,https://drive.google.com/uc?id=1LGAL-ghCOQobmvaZCSPma9033SnKfLp3
남산2동 캠프바이 커피명가,https://drive.google.com/uc?id=1dy6KO5heOZfVRKTTyndqjccvn3vkMY-n
남산2동 나봄,https://drive.google.com/uc?id=1pu6M_LZ8Fd1zFsf3IjfVHPgI8FJ0igC5
성내3동 요거프레소 서성네거리점,https://drive.google.com/uc?id=1yFnMQIpWHyjNgL5821mwjmawAGpvn9D4
비산3동 더디퍼,https://drive.google.com/uc?id=1a9ecZ9_z_9r1QZMbLnsZdOPJHONVr-YV
성내3동 카페봄봄 북성로점,https://drive.google.com/uc?id=1j1r9wx9jbjg-HC_ZYGsvb_L8SNkuPCFk
성내3동 구디쉬,https://drive.google.com/uc?id=1LzJQu-7BYZ_FCSuaFaKFcOSdrGBe0MeX
성내3동 카페향촌,https://drive.google.com/uc?id=17rTGK7Rqpj9KpwfzRK9P2YMQfi44kwRI
성내2동 딥커피로스터스 향촌,https://drive.google.com/uc?id=1maCXJ474M3os-baHZ3-rB2mRurq9_vQa
